,Unnamed: 0,ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,MktFare,MktDistance,MktDistanceGroup,MktMilesFlown,NonStopMiles,ItinGeoType,MktGeoType,Unnamed: 41
4769,4769,201513775687,20151377568703,2,2015,1,14843,1484304,34819,SJU,US,72,PR,Puerto Rico,3,12892,1289203,32575,LAX,US,6,CA,California,91,SJU:LAS:LAX,3:85:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.39,3220.0,7,3456.0,3386.0,1,1,
4770,4770,201513775688,20151377568801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,14843,1484304,34819,SJU,US,72,PR,Puerto Rico,3,LAX:DEN:SJU,91:82:3,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.65,862.0,2,3595.0,3386.0,1,1,
4771,4771,201513775688,20151377568803,2,2015,1,14843,1484304,34819,SJU,US,72,PR,Puerto Rico,3,12892,1289203,32575,LAX,US,6,CA,California,91,SJU:MCO:LAX,3:33:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.35,1189.0,3,3407.0,3386.0,1,1,
4772,4772,201513775689,20151377568901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,14869,1486903,34614,SLC,US,49,UT,Utah,87,LAX:DEN:SLC,91:82:87,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,278.0,862.0,2,1253.0,590.0,2,2,
4773,4773,201513775690,20151377569001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,14869,1486903,34614,SLC,US,49,UT,Utah,87,LAX:DEN:SLC,91:82:87,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,297.0,862.0,2,1253.0,590.0,2,2,
4774,4774,201513775691,20151377569101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,14869,1486903,34614,SLC,US,49,UT,Utah,87,LAX:DEN:SLC,91:82:87,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,301.0,862.0,2,1253.0,590.0,2,2,
4775,4775,201513775692,20151377569201,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,150.86,862.0,2,862.0,862.0,2,2,
4776,4776,201513775692,20151377569202,3,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,12892,1289203,32575,LAX,US,6,CA,California,91,DEN:SLC:LAS:LAX,82:87:85:91,0.0,WN:WN:WN,0.0,WN:WN:WN,WN,WN,WN,0.0,1.0,174.14,391.0,1,995.0,862.0,2,2,
4777,4777,201513775693,20151377569301,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,259.11,862.0,2,862.0,862.0,2,2,
4778,4778,201513775693,20151377569302,2,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,12892,1289203,32575,LAX,US,6,CA,California,91,DEN:SLC:LAX,82:87:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,294.89,391.0,1,981.0,862.0,2,2,
4779,4779,201513775694,20151377569401,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,262.86,862.0,2,862.0,862.0,2,2,
4780,4780,201513775694,20151377569402,2,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,12892,1289203,32575,LAX,US,6,CA,California,91,DEN:SLC:LAX,82:87:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,299.14,391.0,1,981.0,862.0,2,2,
4781,4781,201513775695,20151377569501,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,238.42,862.0,2,862.0,862.0,2,2,
4782,4782,201513775695,20151377569502,2,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,12892,1289203,32575,LAX,US,6,CA,California,91,DEN:SMF:LAX,82:91:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,354.58,909.0,2,1282.0,862.0,2,2,
4783,4783,201513775696,20151377569601,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,90.34,862.0,2,862.0,862.0,2,2,
4784,4784,201513775696,20151377569602,1,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,14908,1490803,32575,SNA,US,6,CA,California,91,DEN:SNA,82:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,88.66,846.0,2,846.0,846.0,2,2,
4785,4785,201513775697,20151377569701,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,92.86,862.0,2,862.0,862.0,2,2,
4786,4786,201513775697,20151377569702,1,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,14908,1490803,32575,SNA,US,6,CA,California,91,DEN:SNA,82:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,91.14,846.0,2,846.0,846.0,2,2,
4787,4787,201513775698,20151377569801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.0,862.0,2,1632.0,1592.0,2,2,
4788,4788,201513775699,20151377569901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,156.0,862.0,2,1632.0,1592.0,2,2,
4789,4789,201513775700,20151377570001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,233.0,862.0,2,1632.0,1592.0,2,2,
4790,4790,201513775701,20151377570101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,234.0,862.0,2,1632.0,1592.0,2,2,
4791,4791,201513775702,20151377570201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,239.0,862.0,2,1632.0,1592.0,2,2,
4792,4792,201513775703,20151377570301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,243.0,862.0,2,1632.0,1592.0,2,2,
4793,4793,201513775704,20151377570401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,287.0,862.0,2,1632.0,1592.0,2,2,
4794,4794,201513775705,20151377570501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,235.3,862.0,2,1632.0,1592.0,2,2,
4795,4795,201513775705,20151377570503,2,2015,1,15016,1501603,31123,STL,US,29,MO,Missouri,64,12892,1289203,32575,LAX,US,6,CA,California,91,STL:LAS:LAX,64:85:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,231.7,1371.0,3,1607.0,1592.0,2,2,
4796,4796,201513775706,20151377570601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.57,862.0,2,1632.0,1592.0,2,2,
4797,4797,201513775706,20151377570603,1,2015,1,15016,1501603,31123,STL,US,29,MO,Missouri,64,12892,1289203,32575,LAX,US,6,CA,California,91,STL:LAX,64:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,5.43,1592.0,4,1592.0,1592.0,2,2,
4798,4798,201513775707,20151377570701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,218.17,862.0,2,1632.0,1592.0,2,2,
4799,4799,201513775707,20151377570703,1,2015,1,15016,1501603,31123,STL,US,29,MO,Missouri,64,12892,1289203,32575,LAX,US,6,CA,California,91,STL:LAX,64:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,212.83,1592.0,4,1592.0,1592.0,2,2,
4800,4800,201513775708,20151377570801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15016,1501603,31123,STL,US,29,MO,Missouri,64,LAX:DEN:STL,91:82:64,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,360.42,862.0,2,1632.0,1592.0,2,2,
4801,4801,201513775708,20151377570803,1,2015,1,15016,1501603,31123,STL,US,29,MO,Missouri,64,12892,1289203,32575,LAX,US,6,CA,California,91,STL:LAX,64:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,351.58,1592.0,4,1592.0,1592.0,2,2,
4802,4802,201513775709,20151377570901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,171.0,862.0,2,2368.0,2158.0,2,2,
4803,4803,201513775710,20151377571001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,185.0,862.0,2,2368.0,2158.0,2,2,
4804,4804,201513775711,20151377571101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,3.0,192.0,862.0,2,2368.0,2158.0,2,2,
4805,4805,201513775712,20151377571201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,248.0,862.0,2,2368.0,2158.0,2,2,
4806,4806,201513775713,20151377571301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,257.0,862.0,2,2368.0,2158.0,2,2,
4807,4807,201513775714,20151377571401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,275.0,862.0,2,2368.0,2158.0,2,2,
4808,4808,201513775715,20151377571501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,302.0,862.0,2,2368.0,2158.0,2,2,
4809,4809,201513775716,20151377571601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,308.0,862.0,2,2368.0,2158.0,2,2,
4810,4810,201513775717,20151377571701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,321.0,862.0,2,2368.0,2158.0,2,2,
4811,4811,201513775718,20151377571801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,393.0,862.0,2,2368.0,2158.0,2,2,
4812,4812,201513775719,20151377571901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,195.0,862.0,2,2368.0,2158.0,2,2,
4813,4813,201513775719,20151377571903,2,2015,1,15304,1530402,33195,TPA,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,TPA:DEN:LAX,33:82:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,195.0,1506.0,4,2368.0,2158.0,2,2,
4814,4814,201513775720,20151377572001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,316.54,862.0,2,2368.0,2158.0,2,2,
4815,4815,201513775720,20151377572003,2,2015,1,15304,1530402,33195,TPA,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,TPA:PHX:LAX,33:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,288.46,1788.0,4,2158.0,2158.0,2,2,
4816,4816,201513775721,20151377572101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,516.4,862.0,2,2368.0,2158.0,2,2,
4817,4817,201513775721,20151377572103,2,2015,1,15304,1530402,33195,TPA,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,TPA:PHX:LAX,33:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,470.6,1788.0,4,2158.0,2158.0,2,2,
4818,4818,201513775722,20151377572201,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,199.28,862.0,2,2368.0,2158.0,2,2,
4819,4819,201513775722,20151377572203,2,2015,1,15304,1530402,33195,TPA,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,TPA:SAT:LAX,33:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,183.72,972.0,2,2183.0,2158.0,2,2,
4820,4820,201513775723,20151377572301,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,314.8,862.0,2,2368.0,2158.0,2,2,
4821,4821,201513775723,20151377572303,2,2015,1,15304,1530402,33195,TPA,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,CA,California,91,TPA:SAT:LAX,33:74:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,290.2,972.0,2,2183.0,2158.0,2,2,
4822,4822,201513775724,20151377572401,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15304,1530402,33195,TPA,US,12,FL,Florida,33,LAX:DEN:TPA,91:82:33,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,283.95,862.0,2,2368.0,2158.0,2,2,
4823,4823,201513775724,20151377572403,1,2015,1,15304,1530402,33195,TPA,US,12,FL,Florida,33,14908,1490803,32575,SNA,US,6,CA,California,91,TPA:SNA,33:91,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,255.05,2127.0,5,2127.0,2127.0,2,2,
4824,4824,201513775725,20151377572501,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,5.0,862.0,2,1403.0,1283.0,2,2,
4825,4825,201513775726,20151377572601,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,153.0,862.0,2,1403.0,1283.0,2,2,
4826,4826,201513775727,20151377572701,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,163.0,862.0,2,1403.0,1283.0,2,2,
4827,4827,201513775728,20151377572801,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,318.0,862.0,2,1403.0,1283.0,2,2,
4828,4828,201513775729,20151377572901,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,2.0,553.0,862.0,2,1403.0,1283.0,2,2,
4829,4829,201513775730,20151377573001,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,554.0,862.0,2,1403.0,1283.0,2,2,
4830,4830,201513775731,20151377573101,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,LAX:DEN:TUL,91:82:73,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,189.1,862.0,2,1403.0,1283.0,2,2,
4831,4831,201513775731,20151377573103,2,2015,1,15370,1537002,34653,TUL,US,40,OK,Oklahoma,73,12892,1289203,32575,LAX,US,6,CA,California,91,TUL:PHX:LAX,73:81:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,175.9,935.0,2,1305.0,1283.0,2,2,
4832,4832,201513775732,20151377573201,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11292,1129202,30325,DEN,US,8,CO,Colorado,82,LAX:DEN,91:82,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,150.46,862.0,2,862.0,862.0,2,2,
4833,4833,201513775732,20151377573202,1,2015,1,11292,1129202,30325,DEN,US,8,CO,Colorado,82,15376,1537602,30436,TUS,US,4,AZ,Arizona,81,DEN:TUS,82:81,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,111.54,639.0,2,639.0,639.0,2,2,
4834,4834,201513775733,20151377573301,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,7.0,5.0,1979.0,4,1979.0,1979.0,2,2,
4835,4835,201513775734,20151377573401,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,13.0,138.0,1979.0,4,1979.0,1979.0,2,2,
4836,4836,201513775735,20151377573501,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,142.0,1979.0,4,1979.0,1979.0,2,2,
4837,4837,201513775736,20151377573601,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,2.0,162.0,1979.0,4,1979.0,1979.0,2,2,
4838,4838,201513775737,20151377573701,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,3.0,167.0,1979.0,4,1979.0,1979.0,2,2,
4839,4839,201513775738,20151377573801,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,4.0,184.0,1979.0,4,1979.0,1979.0,2,2,
4840,4840,201513775739,20151377573901,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,192.0,1979.0,4,1979.0,1979.0,2,2,
4841,4841,201513775740,20151377574001,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,6.0,200.0,1979.0,4,1979.0,1979.0,2,2,
4842,4842,201513775741,20151377574101,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,229.0,1979.0,4,1979.0,1979.0,2,2,
4843,4843,201513775742,20151377574201,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,3.0,234.0,1979.0,4,1979.0,1979.0,2,2,
4844,4844,201513775743,20151377574301,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,2.0,240.0,1979.0,4,1979.0,1979.0,2,2,
4845,4845,201513775744,20151377574401,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,2.0,277.0,1979.0,4,1979.0,1979.0,2,2,
4846,4846,201513775745,20151377574501,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,8.0,295.0,1979.0,4,1979.0,1979.0,2,2,
4847,4847,201513775746,20151377574601,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,323.0,1979.0,4,1979.0,1979.0,2,2,
4848,4848,201513775747,20151377574701,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,2.0,349.0,1979.0,4,1979.0,1979.0,2,2,
4849,4849,201513775748,20151377574801,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,2.0,384.0,1979.0,4,1979.0,1979.0,2,2,
4850,4850,201513775749,20151377574901,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,2.0,536.0,1979.0,4,1979.0,1979.0,2,2,
4851,4851,201513775750,20151377575001,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,556.0,1979.0,4,1979.0,1979.0,2,2,
4852,4852,201513775751,20151377575101,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,4.0,564.0,1979.0,4,1979.0,1979.0,2,2,
4853,4853,201513775752,20151377575201,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,4.82,1979.0,4,1979.0,1979.0,2,2,
4854,4854,201513775752,20151377575202,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:ATL:LAX,43:34:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,6.18,594.0,2,2541.0,1979.0,2,2,
4855,4855,201513775753,20151377575301,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,122.59,1979.0,4,1979.0,1979.0,2,2,
4856,4856,201513775753,20151377575302,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:ATL:LAX,43:34:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,157.41,594.0,2,2541.0,1979.0,2,2,
4857,4857,201513775754,20151377575401,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11433,1143302,31295,DTW,US,26,MI,Michigan,43,LAX:DTW,91:43,0.0,WN,0.0,WN,WN,WN,WN,0.0,1.0,135.29,1979.0,4,1979.0,1979.0,2,2,
4858,4858,201513775754,20151377575402,2,2015,1,11433,1143302,31295,DTW,US,26,MI,Michigan,43,12892,1289203,32575,LAX,US,6,CA,California,91,DTW:ATL:LAX,43:34:91,0.0,WN:WN,0.0,WN:WN,WN,WN,WN,0.0,1.0,173.71,594.0,2,2541.0,1979.0,2,2,
