account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,dayofweek
492,2,5,2040,62363,7,13,7665,1994,2,19,5
492,2,5,17300,45063,7,13,7665,1994,2,19,5
381,2,5,1800,23347,7,13,7665,1994,2,19,5
1750,2,5,13600,35446,7,13,7665,1994,2,19,5
4425,2,5,30500,58861,7,13,7665,1994,2,19,5
3647,1,2,700,700,7,13,7665,1994,2,19,5
4257,1,2,27647,68383,7,13,7665,1994,2,19,5
4259,2,5,7400,50593,7,13,0,1994,2,19,5
857,2,5,3600,24317,7,13,7665,1994,2,19,5
4043,2,5,3100,40321,0,13,0,1994,2,19,5
1377,2,5,400,23012,7,13,7665,1994,2,19,5
1366,2,5,5100,26847,7,13,7665,1994,2,19,5
2629,1,2,14841,66534,7,13,7665,1994,2,19,5
683,1,2,3700,22199,7,13,7665,1994,2,19,5
1211,2,5,4400,26331,7,13,7665,1994,2,19,5
4291,1,2,25565,72709,7,13,7665,1994,2,19,5
4283,0,5,13419,18918,7,13,7665,1994,2,19,5
4398,0,5,16047,34348,7,13,7665,1994,2,19,5
4179,2,5,21100,50095,7,13,7665,1994,2,19,5
4188,0,5,18198,4835,7,13,7665,1994,2,19,5
1699,2,5,7300,28839,7,13,7665,1994,2,19,5
2918,2,5,100,29016,7,13,7665,1994,2,19,5
2918,2,5,3280,25736,7,13,7665,1994,2,19,5
37,2,5,4000,23794,7,13,7665,1994,2,19,5
1546,1,2,8200,16548,7,13,7665,1994,2,19,5
1436,2,5,10500,30853,7,13,7665,1994,2,19,5
3513,2,5,2160,31360,7,13,7665,1994,2,19,5
1002,2,5,9900,33284,7,13,7665,1994,2,19,5
1056,1,2,21953,49017,7,13,7665,1994,2,19,5
1298,1,2,4200,25076,7,13,7665,1994,2,19,5
955,2,5,11300,36828,7,13,7665,1994,2,19,5
2818,1,2,11272,88986,7,13,7665,1994,2,19,5
2740,2,5,2520,15878,7,13,7665,1994,2,19,5
1334,2,5,6300,30913,7,13,7665,1994,2,19,5
1332,1,2,500,27603,7,13,7665,1994,2,19,5
3605,1,2,1300,26056,7,13,7665,1994,2,19,5
4009,1,2,5800,21804,7,13,7665,1994,2,19,5
4385,1,2,48755,82841,7,13,7665,1994,2,19,5
4382,2,5,13200,38613,7,13,7665,1994,2,19,5
4491,2,5,3480,48723,7,13,7665,1994,2,19,5
3631,2,5,9600,38213,7,13,7665,1994,2,19,5
3024,1,2,29653,55415,7,13,7665,1994,2,19,5
3011,2,5,1360,18007,7,13,7665,1994,2,19,5
2315,2,5,5100,26016,7,13,7665,1994,2,19,5
2600,0,5,19402,42492,7,13,7665,1994,2,20,6
2133,2,5,14500,35879,7,13,7665,1994,2,20,6
4214,1,2,26781,47589,7,13,7665,1994,2,20,6
4094,2,5,19000,43486,7,13,7665,1994,2,20,6
106,2,5,1400,24774,7,13,7665,1994,2,20,6
117,2,5,3000,25156,7,13,7665,1994,2,20,6
2902,0,5,17668,25625,7,13,7665,1994,2,20,6
1616,2,5,13200,33263,7,13,7665,1994,2,20,6
1798,2,5,450,23575,7,13,7665,1994,2,20,6
3597,1,2,14382,50798,7,13,7665,1994,2,20,6
3806,1,2,900,900,7,13,7665,1994,2,20,6
886,1,2,4800,17426,7,13,7665,1994,2,20,6
985,0,5,19415,55244,7,13,7665,1994,2,20,6
985,2,5,12700,42544,7,13,7665,1994,2,20,6
797,1,2,1000,25000,7,13,7665,1994,2,20,6
3484,1,2,100,26955,7,13,7665,1994,2,20,6
3813,2,5,13900,38378,7,13,7665,1994,2,20,6
1103,2,5,1200,27299,7,13,7665,1994,2,20,6
2512,2,5,15400,36036,7,13,7665,1994,2,20,6
4452,1,2,2800,26107,7,13,7665,1994,2,20,6
4461,1,2,33971,68386,7,13,7665,1994,2,20,6
2791,1,2,6790,33700,7,13,7665,1994,2,20,6
3144,2,5,4300,32767,7,13,7665,1994,2,20,6
4344,1,2,4700,24971,7,13,7665,1994,2,20,6
413,1,2,3595,34614,7,13,7665,1994,2,20,6
4370,0,5,11640,24106,7,13,7665,1994,2,20,6
1674,1,2,3800,21420,7,13,7665,1994,2,20,6
1664,2,5,7500,35114,7,13,7665,1994,2,20,6
4057,2,5,7200,23006,7,13,7665,1994,2,20,6
2563,2,5,8000,39010,7,13,0,1994,2,20,6
3690,1,2,400,400,7,13,7665,1994,2,20,6
3897,2,5,5100,32272,7,13,7665,1994,2,20,6
3895,2,5,9600,37772,7,13,7665,1994,2,20,6
843,2,5,16000,42724,7,13,7665,1994,2,20,6
855,2,5,17600,45533,7,13,7665,1994,2,20,6
2483,1,2,12416,34000,7,13,7665,1994,2,20,6
2718,2,5,21900,42102,7,13,7665,1994,2,20,6
2303,2,5,3280,22163,7,13,7665,1994,2,20,6
1927,2,5,12400,36671,7,13,7665,1994,2,20,6
1566,1,2,1800,27408,7,13,7665,1994,2,20,6
3327,2,5,21400,42256,7,13,7665,1994,2,20,6
536,2,5,700,23190,7,13,7665,1994,2,20,6
1207,1,2,3200,22005,7,13,7665,1994,2,20,6
3239,1,2,12700,9890,7,13,7665,1994,2,20,6
4291,1,2,48992,121701,7,13,7665,1994,2,20,6
4291,2,5,47200,74501,7,13,7665,1994,2,20,6
186,2,5,13600,37454,7,13,7665,1994,2,20,6
194,1,2,1800,24696,7,13,7665,1994,2,20,6
209,0,5,20476,38575,7,13,7665,1994,2,20,6
1702,1,2,1300,23700,7,13,7665,1994,2,20,6
3053,2,5,2600,23372,7,13,7665,1994,2,20,6
17,2,5,1000,27944,7,13,7665,1994,2,20,6
1717,2,5,40000,66194,7,13,7665,1994,2,20,6
4071,2,5,2300,20555,7,13,0,1994,2,20,6
3408,2,5,8900,30631,7,13,7665,1994,2,20,6
2339,2,5,3000,29938,7,13,7665,1994,2,20,6
934,2,5,2700,23096,7,13,7665,1994,2,20,6
955,0,5,16399,20429,7,13,7665,1994,2,20,6
2342,2,5,13200,66237,7,13,7665,1994,2,20,6
4040,1,2,1800,23909,7,13,7665,1994,2,20,6
4128,2,5,25800,47991,7,13,7665,1994,2,20,6
4134,2,5,7300,91642,7,13,0,1994,2,20,6
4317,2,5,10100,37938,7,13,7665,1994,2,20,6
3931,2,5,4100,43452,7,13,0,1994,2,20,6
1339,2,5,4900,56281,7,13,7665,1994,2,20,6
821,2,5,13200,54091,7,13,7665,1994,2,20,6
822,1,2,21833,41111,7,13,7665,1994,2,20,6
4384,2,5,6000,35371,7,13,0,1994,2,20,6
4491,2,5,9400,39323,7,13,7665,1994,2,20,6
3126,2,5,8900,36215,7,13,7665,1994,2,21,0
152,2,5,1100,21965,7,13,7665,1994,2,21,0
1616,1,2,42526,75789,7,13,7665,1994,2,21,0
4109,2,5,30600,62234,7,13,7665,1994,2,21,0
1460,0,5,7481,20736,7,13,7665,1994,2,21,0
1456,2,5,1200,19584,7,13,7665,1994,2,21,0
2111,1,2,15803,31856,7,13,7665,1994,2,21,0
445,2,5,8400,36422,7,13,7665,1994,2,21,0
1122,2,5,2400,35409,7,13,7665,1994,2,21,0
2541,2,5,13400,42855,7,13,7665,1994,2,21,0
472,1,2,5000,18153,7,13,7665,1994,2,21,0
2071,1,2,5200,23664,7,13,7665,1994,2,21,0
4367,2,5,6000,26005,7,13,7665,1994,2,21,0
4054,1,2,3200,17819,7,13,7665,1994,2,21,0
2440,2,5,2200,20700,7,13,7665,1994,2,21,0
2566,1,2,2300,18912,7,13,7665,1994,2,21,0
3692,1,2,600,26100,7,13,7665,1994,2,21,0
4249,2,5,11300,35328,7,13,7665,1994,2,21,0
1076,2,5,14800,39989,7,13,7665,1994,2,21,0
2708,2,5,2320,26126,7,13,7665,1994,2,21,0
1837,2,5,7400,28080,7,13,7665,1994,2,21,0
3960,2,5,6200,25951,7,13,0,1994,2,21,0
2774,0,5,21144,37995,7,13,7665,1994,2,21,0
1239,2,5,7100,34253,7,13,7665,1994,2,21,0
3911,1,2,1600,23478,7,13,7665,1994,2,21,0
1222,1,2,16036,92250,7,13,7665,1994,2,21,0
1222,2,5,33600,58650,7,13,7665,1994,2,21,0
4398,1,2,41700,76048,7,13,7665,1994,2,21,0
4184,2,5,3500,27048,7,13,7665,1994,2,21,0
4188,2,5,2600,2235,7,13,0,1994,2,21,0
2828,2,5,29700,58193,7,13,7665,1994,2,21,0
2827,2,5,9500,38572,7,13,7665,1994,2,21,0
1,2,5,3500,26136,7,13,7665,1994,2,21,0
8,1,2,4600,24113,7,13,7665,1994,2,21,0
1002,0,5,7398,25886,7,13,7665,1994,2,21,0
1186,1,2,44246,93301,7,13,7665,1994,2,21,0
934,2,5,3840,19256,7,13,7665,1994,2,21,0
4138,2,5,14400,92858,7,13,7665,1994,2,21,0
3925,1,2,4000,23853,7,13,7665,1994,2,21,0
1907,2,5,3760,15975,7,13,7665,1994,2,21,0
4002,1,2,2600,22639,7,13,7665,1994,2,21,0
664,0,5,13063,75834,7,13,7665,1994,2,21,0
922,1,2,3000,23709,7,13,7665,1994,2,21,0
4266,2,5,9400,40840,7,13,7665,1994,2,21,0
1782,2,5,360,17887,7,13,7665,1994,2,21,0
4281,2,5,3400,93975,7,13,0,1994,2,21,0
1684,1,2,3300,22015,7,13,7665,1994,2,21,0
2600,2,5,8000,34492,7,13,7665,1994,2,22,1
4304,1,2,3900,22087,7,13,7665,1994,2,22,1
4087,2,5,4200,29608,7,13,0,1994,2,22,1
3595,1,2,31025,77952,7,13,7665,1994,2,22,1
985,0,5,8612,33932,7,13,7665,1994,2,22,1
3253,2,5,7500,25266,7,13,7665,1994,2,22,1
3447,1,2,800,23378,7,13,7665,1994,2,22,1
1742,2,5,800,21467,7,13,7665,1994,2,22,1
4144,0,5,6765,10532,7,13,7665,1994,2,22,1
4144,0,5,9004,1528,7,13,7665,1994,2,22,1
1379,1,2,2400,23710,7,13,7665,1994,2,22,1
399,2,5,4300,27178,7,13,7665,1994,2,22,1
3882,2,5,14600,37229,7,13,7665,1994,2,22,1
4057,1,2,2200,25206,7,13,7665,1994,2,22,1
1409,2,5,3200,62292,7,13,7665,1994,2,22,1
1023,2,5,11700,72082,7,13,7665,1994,2,22,1
1023,1,2,30406,83782,7,13,7665,1994,2,22,1
3757,2,5,840,17285,7,13,7665,1994,2,22,1
3062,2,5,360,13514,7,13,7665,1994,2,22,1
3644,2,5,6400,31076,7,13,7665,1994,2,22,1
4250,2,5,14700,24400,7,13,7665,1994,2,22,1
3584,2,5,2500,22727,7,13,7665,1994,2,22,1
2701,2,5,300,20624,7,13,7665,1994,2,22,1
2718,1,2,6647,48749,7,13,7665,1994,2,22,1
2227,2,5,21200,41038,7,13,7665,1994,2,22,1
2370,2,5,4100,25272,7,13,7665,1994,2,22,1
2363,2,5,16900,37083,7,13,7665,1994,2,22,1
2292,2,5,17700,40641,7,13,7665,1994,2,22,1
2628,1,2,28624,54642,7,13,7665,1994,2,22,1
4047,1,2,49573,82732,7,13,7665,1994,2,22,1
1375,1,2,1500,23433,7,13,7665,1994,2,22,1
1809,0,5,3125,29266,7,13,7665,1994,2,22,1
1232,2,5,7300,36984,7,13,7665,1994,2,22,1
537,2,5,6200,29085,7,13,7665,1994,2,22,1
519,2,5,10900,30890,7,13,7665,1994,2,22,1
4400,2,5,22200,53148,7,13,7665,1994,2,22,1
3195,2,5,4200,24550,7,13,7665,1994,2,22,1
4189,2,5,2300,27485,7,13,7665,1994,2,22,1
225,0,5,14580,39485,7,13,7665,1994,2,22,1
231,1,2,26250,107623,7,13,7665,1994,2,22,1
231,2,5,32600,75023,7,13,7665,1994,2,22,1
1603,2,5,2600,26360,7,13,7665,1994,2,22,1
2022,0,5,21428,37804,7,13,7665,1994,2,22,1
4121,2,5,3900,29213,7,13,7665,1994,2,22,1
4420,2,5,1200,24419,7,13,7665,1994,2,22,1
38,2,5,5500,30351,7,13,7665,1994,2,22,1
31,2,5,24800,45138,7,13,7665,1994,2,22,1
992,1,2,7267,51398,7,13,7665,1994,2,22,1
3779,2,5,100,20906,7,13,7665,1994,2,22,1
4025,2,5,10200,39210,7,13,7665,1994,2,22,1
4317,1,2,22153,60091,7,13,7665,1994,2,22,1
4329,2,5,10300,31212,7,13,7665,1994,2,22,1
2761,2,5,8700,35919,7,13,7665,1994,2,22,1
1646,2,5,1760,12792,7,13,7665,1994,2,22,1
907,2,5,5040,35184,7,13,7665,1994,2,22,1
907,2,5,12300,40224,7,13,7665,1994,2,22,1
1323,2,5,15800,39867,7,13,7665,1994,2,22,1
4385,1,2,7543,90384,7,13,7665,1994,2,22,1
3273,1,2,1100,1100,7,13,7665,1994,2,22,1
344,2,5,18700,45886,7,13,7665,1994,2,22,1
1688,2,5,2500,22473,7,13,7665,1994,2,22,1
4311,2,5,5800,28710,7,13,7665,1994,2,23,2
4095,1,2,15843,30566,7,13,7665,1994,2,23,2
973,2,5,1320,24293,7,13,7665,1994,2,23,2
776,2,5,780,12729,7,13,7665,1994,2,23,2
4462,2,5,2400,30066,7,13,7665,1994,2,23,2
4153,2,5,13200,-533,7,13,7665,1994,2,23,2
2791,1,2,44196,77896,7,13,7665,1994,2,23,2
3726,2,5,13700,38375,7,13,7665,1994,2,23,2
405,2,5,4440,17701,7,13,7665,1994,2,23,2
377,2,5,30200,52647,7,13,7665,1994,2,23,2
4250,0,5,20861,3539,7,13,7665,1994,2,23,2
2208,2,5,7900,31917,7,13,7665,1994,2,23,2
1933,2,5,1000,25300,7,13,7665,1994,2,23,2
3949,2,5,6000,30581,7,13,7665,1994,2,23,2
2635,1,2,5800,23124,7,13,7665,1994,2,23,2
3343,1,2,43943,74847,7,13,7665,1994,2,23,2
3908,1,2,43632,75126,7,13,7665,1994,2,23,2
692,1,2,31797,98248,7,13,7665,1994,2,23,2
231,2,5,25700,49323,7,13,7665,1994,2,23,2
212,1,2,1800,21360,7,13,7665,1994,2,23,2
1700,1,2,42057,83112,7,13,7665,1994,2,23,2
4192,2,5,5100,29691,7,13,7665,1994,2,23,2
1599,1,2,39232,124688,7,13,7665,1994,2,23,2
1599,2,5,45500,79188,7,13,7665,1994,2,23,2
2136,2,5,13700,39266,7,13,7665,1994,2,23,2
26,2,5,7100,31172,7,13,7665,1994,2,23,2
1991,1,2,2400,23956,7,13,7665,1994,2,23,2
3507,2,5,5200,27915,7,13,7665,1994,2,23,2
3511,2,5,3300,29829,7,13,7665,1994,2,23,2
2345,2,5,8600,29139,7,13,7665,1994,2,23,2
2359,1,2,500,500,7,13,7665,1994,2,23,2
4033,2,5,9800,33918,7,13,7665,1994,2,23,2
4128,0,5,22007,25984,7,13,7665,1994,2,23,2
4329,1,2,47838,79050,7,13,7665,1994,2,23,2
2992,2,5,1400,28009,7,13,7665,1994,2,23,2
3936,2,5,4900,30268,7,13,7665,1994,2,23,2
822,0,5,5541,35570,7,13,7665,1994,2,23,2
3009,2,5,5100,4679,7,13,7665,1994,2,23,2
1973,1,2,1600,25593,7,13,7665,1994,2,23,2
4089,2,5,7100,30280,7,13,7665,1994,2,24,3
163,2,5,12900,39326,7,13,7665,1994,2,24,3
4097,1,2,8400,17442,7,13,7665,1994,2,24,3
886,2,5,1800,15626,7,13,7665,1994,2,24,3
2111,0,5,13276,18580,7,13,7665,1994,2,24,3
3821,2,5,19900,50362,7,13,7665,1994,2,24,3
577,2,5,6000,31254,7,13,7665,1994,2,24,3
425,2,5,6700,32600,7,13,7665,1994,2,24,3
4459,1,2,1200,26616,7,13,7665,1994,2,24,3
1843,2,5,480,17659,7,13,7665,1994,2,24,3
4149,2,5,20000,45576,7,13,7665,1994,2,24,3
2537,2,5,500,59253,7,13,7665,1994,2,24,3
2797,0,5,11744,19629,7,13,7665,1994,2,24,3
4470,1,2,19935,71034,7,13,7665,1994,2,24,3
370,2,5,2500,22678,7,13,7665,1994,2,24,3
383,2,5,500,23810,7,13,7665,1994,2,24,3
2072,1,2,14282,55535,7,13,7665,1994,2,24,3
2076,1,2,3300,23300,7,13,7665,1994,2,24,3
1674,2,5,2700,18720,7,13,7665,1994,2,24,3
1755,2,5,1000,27381,7,13,7665,1994,2,24,3
3887,1,2,38247,65941,7,13,7665,1994,2,24,3
860,2,5,3500,23963,7,13,7665,1994,2,24,3
2943,2,5,7900,34232,7,13,7665,1994,2,24,3
2943,2,5,3400,42132,7,13,7665,1994,2,24,3
2644,2,5,3480,40506,7,13,7665,1994,2,24,3
2629,0,5,16490,50044,7,13,7665,1994,2,24,3
3332,1,2,47608,140305,7,13,7665,1994,2,24,3
3332,2,5,30400,109905,7,13,7665,1994,2,24,3
692,2,5,38800,59448,7,13,7665,1994,2,24,3
225,2,5,4500,34985,7,13,7665,1994,2,24,3
175,2,5,30100,51592,7,13,7665,1994,2,24,3
176,2,5,720,16337,7,13,7665,1994,2,24,3
1697,2,5,1520,18434,7,13,7665,1994,2,24,3
2501,1,2,29886,30686,7,13,7665,1994,2,24,3
2501,1,2,47045,77731,7,13,7665,1994,2,24,3
4116,2,5,16900,44937,7,13,7665,1994,2,24,3
4223,2,5,27400,49368,7,13,7665,1994,2,24,3
4408,2,5,4900,31718,7,13,7665,1994,2,24,3
813,2,5,1800,33357,7,13,0,1994,2,24,3
1004,1,2,600,28713,7,13,7665,1994,2,24,3
3416,1,2,18607,66204,7,13,7665,1994,2,24,3
2582,1,2,300,20656,7,13,7665,1994,2,24,3
2818,2,5,29500,59486,7,13,7665,1994,2,24,3
2387,2,5,10000,39444,7,13,7665,1994,2,24,3
4316,2,5,4440,17701,7,13,7665,1994,2,24,3
2753,2,5,23300,51139,7,13,7665,1994,2,24,3
4385,1,2,13475,103859,7,13,7665,1994,2,24,3
4385,2,5,27400,76459,7,13,7665,1994,2,24,3
603,1,2,900,26690,7,13,7665,1994,2,24,3
2259,2,5,19900,49758,7,13,7665,1994,2,25,4
2981,2,5,10500,34193,7,13,7665,1994,2,25,4
2979,2,5,5640,36731,7,13,7665,1994,2,25,4
4109,2,5,4700,57534,7,13,0,1994,2,25,4
4106,2,5,10600,36595,7,13,7665,1994,2,25,4
2114,2,5,3500,29080,7,13,7665,1994,2,25,4
3489,1,2,33285,45594,7,13,7665,1994,2,25,4
3156,2,5,400,26077,7,13,7665,1994,2,25,4
3140,2,5,200,24620,7,13,7665,1994,2,25,4
3343,2,5,47800,61777,7,13,7665,1994,2,25,4
3723,1,2,42194,156780,7,13,7665,1994,2,25,4
3723,2,5,50000,106780,7,13,7665,1994,2,25,4
4428,1,2,1600,25762,7,13,7665,1994,2,25,4
1023,2,5,57800,52661,7,13,7665,1994,2,25,4
1023,1,2,38379,110461,7,13,7665,1994,2,25,4
1032,2,5,14100,36839,7,13,7665,1994,2,25,4
3903,1,2,6800,14092,7,13,7665,1994,2,25,4
3482,1,2,7800,12963,7,13,7665,1994,2,25,4
2243,1,2,500,500,7,13,7665,1994,2,25,4
2299,2,5,38800,58762,7,13,7665,1994,2,25,4
4231,2,5,8900,33768,7,13,7665,1994,2,25,4
3224,2,5,7900,33156,7,13,7665,1994,2,25,4
3205,0,5,8694,51151,7,13,7665,1994,2,25,4
3208,2,5,1500,27078,7,13,7665,1994,2,25,4
1805,1,2,1900,20868,7,13,7665,1994,2,25,4
2636,2,5,3240,21880,7,13,7665,1994,2,25,4
2629,0,5,11369,38675,7,13,7665,1994,2,25,4
3343,1,2,34730,109577,7,13,7665,1994,2,25,4
669,2,5,7800,33972,7,13,7665,1994,2,25,4
4401,2,5,2600,28768,7,13,7665,1994,2,25,4
3201,2,5,20300,43491,7,13,7665,1994,2,25,4
243,2,5,2000,24692,7,13,7665,1994,2,25,4
215,2,5,20400,44503,7,13,7665,1994,2,25,4
2203,1,2,7661,27473,7,13,7665,1994,2,25,4
4192,2,5,9600,20091,7,13,7665,1994,2,25,4
1609,2,5,8600,38695,7,13,7665,1994,2,25,4
2494,2,5,4440,19418,7,13,7665,1994,2,25,4
2501,1,2,41660,119391,7,13,7665,1994,2,25,4
2501,2,5,52300,67091,7,13,7665,1994,2,25,4
2856,2,5,300,20300,7,13,7665,1994,2,25,4
2854,2,5,2160,30368,7,13,7665,1994,2,25,4
1450,2,5,4000,33475,7,13,0,1994,2,25,4
1056,2,5,9800,39217,7,13,7665,1994,2,25,4
931,1,2,500,500,7,13,7665,1994,2,25,4
2815,1,2,1000,1000,7,13,7665,1994,2,25,4
1645,2,5,1600,27224,7,13,7665,1994,2,25,4
3627,2,5,1500,30050,7,13,7665,1994,2,25,4
337,2,5,10700,32224,7,13,7665,1994,2,25,4
3014,2,5,1100,24040,7,13,7665,1994,2,25,4
3009,1,2,9880,14559,7,13,7665,1994,2,25,4
1788,1,2,500,500,7,13,7665,1994,2,25,4
2378,1,2,600,600,7,13,7665,1994,2,26,5
162,2,5,10700,37010,7,13,7665,1994,2,26,5
155,2,5,5000,26330,7,13,7665,1994,2,26,5
81,2,5,480,16141,7,13,7665,1994,2,26,5
92,2,5,600,29494,7,13,7665,1994,2,26,5
1616,0,5,11537,64252,7,13,7665,1994,2,26,5
1628,1,2,1600,21357,7,13,7665,1994,2,26,5
1536,2,5,2400,23443,7,13,7665,1994,2,26,5
3595,1,2,47140,125092,7,13,7665,1994,2,26,5
3595,2,5,55100,69992,7,13,7665,1994,2,26,5
3489,2,5,2100,43494,7,13,0,1994,2,26,5
3438,2,5,18100,38347,7,13,7665,1994,2,26,5
439,2,5,2080,22391,7,13,7665,1994,2,26,5
2514,2,5,12500,41592,7,13,7665,1994,2,26,5
1272,1,2,6256,26052,7,13,7665,1994,2,26,5
3718,2,5,10900,37805,7,13,7665,1994,2,26,5
3723,0,5,12501,94279,7,13,7665,1994,2,26,5
471,1,2,32196,56799,7,13,7665,1994,2,26,5
395,2,5,600,21183,7,13,7665,1994,2,26,5
1857,2,5,12000,33849,7,13,7665,1994,2,26,5
2426,2,5,4700,29840,7,13,7665,1994,2,26,5
1029,1,2,2200,23403,7,13,7665,1994,2,26,5
2698,1,2,23795,73767,7,13,7665,1994,2,26,5
970,2,5,24400,44527,7,13,7665,1994,2,26,5
855,1,2,47825,93358,7,13,7665,1994,2,26,5
4046,1,2,9300,16106,7,13,7665,1994,2,26,5
3844,2,5,13100,38431,7,13,7665,1994,2,26,5
3332,1,2,17310,127215,7,13,7665,1994,2,26,5
3332,2,5,16600,110615,7,13,7665,1994,2,26,5
3335,2,5,7100,34982,7,13,7665,1994,2,26,5
3526,0,5,18441,31343,7,13,7665,1994,2,26,5
4291,2,5,11400,63101,7,13,7665,1994,2,26,5
3190,1,2,1100,1100,7,13,7665,1994,2,26,5
362,2,5,5400,25288,7,13,7665,1994,2,26,5
209,0,5,4358,34217,7,13,7665,1994,2,26,5
1693,2,5,13900,45201,7,13,7665,1994,2,26,5
2505,2,5,7900,31012,7,13,7665,1994,2,26,5
4121,2,5,3300,25913,7,13,0,1994,2,26,5
3367,2,5,5640,41976,7,13,7665,1994,2,26,5
4022,2,5,500,28320,7,13,7665,1994,2,26,5
34,2,5,11500,37185,7,13,7665,1994,2,26,5
1436,2,5,2800,28053,7,13,7665,1994,2,26,5
1422,2,5,200,29340,7,13,7665,1994,2,26,5
3674,2,5,640,13445,7,13,7665,1994,2,26,5
2818,1,2,24103,83589,7,13,7665,1994,2,26,5
1334,0,5,4495,26418,7,13,7665,1994,2,26,5
1328,2,5,3840,17036,7,13,7665,1994,2,26,5
622,2,5,14000,39350,7,13,7665,1994,2,26,5
4276,2,5,12700,37154,7,13,7665,1994,2,26,5
2606,2,5,2800,26467,7,13,7665,1994,2,27,6
2603,2,5,400,22529,7,13,7665,1994,2,27,6
3392,2,5,4700,26731,7,13,7665,1994,2,27,6
4302,0,5,11392,31272,7,13,7665,1994,2,27,6
4084,1,2,6500,23235,7,13,7665,1994,2,27,6
138,2,5,1470,14393,7,13,7665,1994,2,27,6
1460,2,5,300,20436,7,13,7665,1994,2,27,6
4170,1,2,43541,135970,7,13,7665,1994,2,27,6
4170,2,5,38500,97470,7,13,7665,1994,2,27,6
1099,2,5,2400,26132,7,13,7665,1994,2,27,6
425,2,5,11100,21500,7,13,7665,1994,2,27,6
426,2,5,3240,25816,7,13,7665,1994,2,27,6
2521,2,5,2400,22598,7,13,7665,1994,2,27,6
4464,2,5,3000,40294,7,13,7665,1994,2,27,6
4146,2,5,2700,35406,7,13,0,1994,2,27,6
1728,2,5,1100,27319,7,13,7665,1994,2,27,6
3862,2,5,11300,34736,7,13,7665,1994,2,27,6
406,2,5,23000,50856,7,13,7665,1994,2,27,6
485,2,5,15900,42764,7,13,7665,1994,2,27,6
721,2,5,2000,23471,7,13,7665,1994,2,27,6
709,2,5,4920,17650,7,13,7665,1994,2,27,6
719,2,5,3800,27426,7,13,7665,1994,2,27,6
1025,1,2,1000,1000,7,13,7665,1994,2,27,6
2685,2,5,800,36171,7,13,0,1994,2,27,6
2448,1,2,2300,27967,7,13,7665,1994,2,27,6
3681,1,2,8356,8856,7,13,7665,1994,2,27,6
2483,2,5,3100,30900,7,13,7665,1994,2,27,6
2361,2,5,8500,31358,7,13,7665,1994,2,27,6
2628,1,2,18824,73466,7,13,7665,1994,2,27,6
3952,2,5,10800,30162,7,13,7665,1994,2,27,6
2948,1,2,700,700,7,13,7665,1994,2,27,6
513,2,5,50400,66803,7,13,7665,1994,2,27,6
513,1,2,47401,117203,7,13,7665,1994,2,27,6
3551,2,5,9700,39676,7,13,7665,1994,2,27,6
2208,1,2,7576,39493,7,13,7665,1994,2,27,6
1610,2,5,19800,43514,7,13,7665,1994,2,27,6
4121,2,5,2700,23213,7,13,0,1994,2,27,6
4118,2,5,9700,37145,7,13,7665,1994,2,27,6
4220,1,2,1100,23061,7,13,7665,1994,2,27,6
4023,2,5,4700,44346,7,13,0,1994,2,27,6
25,0,5,7498,37548,7,13,7665,1994,2,27,6
1554,2,5,10300,31248,7,13,7665,1994,2,27,6
1718,2,5,200,27874,7,13,7665,1994,2,27,6
2860,2,5,8700,40026,7,13,7665,1994,2,27,6
4071,2,5,2200,18355,7,13,0,1994,2,27,6
734,2,5,2800,20562,7,13,7665,1994,2,27,6
3402,2,5,7100,32364,7,13,7665,1994,2,27,6
3782,1,2,1100,27358,7,13,7665,1994,2,27,6
1310,2,5,19300,43226,7,13,7665,1994,2,27,6
2342,2,5,18000,48237,7,13,7665,1994,2,27,6
3931,2,5,6900,36552,7,13,7665,1994,2,27,6
2753,0,5,5112,46027,7,13,7665,1994,2,27,6
821,2,5,13500,40591,7,13,7665,1994,2,27,6
926,1,2,31224,45728,7,13,7665,1994,2,27,6
310,2,5,5800,33172,7,13,7665,1994,2,27,6
1771,2,5,7700,37496,7,13,7665,1994,2,27,6
1971,2,5,3100,23760,7,13,7665,1994,2,27,6
2313,1,2,1500,20702,7,13,7665,1994,2,27,6
4280,1,2,800,800,7,13,7665,1994,2,27,6
1582,2,5,2600,22528,7,13,7665,1994,2,27,6
2385,2,5,14,14604,6,13,7665,1994,2,28,0
2380,2,5,14,28784,6,13,7665,1994,2,28,0
2380,2,5,3100,28799,7,13,7665,1994,2,28,0
2374,2,5,14,14841,6,13,7665,1994,2,28,0
2603,2,5,14,22612,6,13,7665,1994,2,28,0
2600,2,5,14,34707,6,13,7665,1994,2,28,0
2608,2,5,14,19933,6,13,7665,1994,2,28,0
3388,2,5,14,18242,6,13,7665,1994,2,28,0
3380,2,5,14,45918,6,13,7665,1994,2,28,0
3397,2,5,14,31514,6,13,7665,1994,2,28,0
1032,1,3,116,36956,3,13,7665,1994,2,28,0
1002,1,3,124,26010,3,13,7665,1994,2,28,0
959,1,3,198,43254,3,13,7665,1994,2,28,0
972,1,3,107,26324,3,13,7665,1994,2,28,0
1021,1,3,55,14140,3,13,7665,1994,2,28,0
1006,1,3,99,25273,3,13,7665,1994,2,28,0
1023,1,3,248,52909,3,13,7665,1994,2,28,0
1009,1,3,66,15005,3,13,7665,1994,2,28,0
947,1,3,138,33902,3,13,7665,1994,2,28,0
