account_id,operation,amount,balance,k_symbol,bank,account,year,month,day,dayofweek,type
2416,5,3354.522304520854,23691.645874846858,7,13,7665,1993,8,24,0,1
1021,5,796.7746557138178,26037.923623324565,7,13,7665,1993,6,7,6,2
4415,2,4378.607993567075,104772.28408022002,7,13,0,1993,9,30,5,1
1023,4,1704.911006447141,30872.107034419023,1,6,6126,1994,2,9,0,2
4243,3,176.27851965796788,83586.00158276691,7,9,4428,1993,9,28,0,2
3189,5,9280.885066068966,48426.58270888929,7,13,7665,1993,8,9,6,2
230,4,3632.801392298754,13325.238710831749,0,5,7665,1994,2,28,0,2
4047,4,3316.0597139083434,34230.76849931582,0,3,767,1993,4,9,2,2
1328,5,23786.880053104687,11801.888728288202,7,13,7665,1994,1,6,3,1
2402,5,645.8884119782176,694.971076190568,7,13,7665,1993,3,13,6,2
4079,2,7309.561746950805,87947.18559437916,6,13,7665,1993,6,10,6,2
4203,2,2756.6412611975243,72134.87440668774,7,13,7665,1993,6,13,5,1
3885,5,2118.374749869145,30661.07387768934,7,13,7665,1993,8,15,5,2
3741,2,3052.4056881441397,59106.47874738406,7,13,7665,1993,1,8,4,2
1460,4,1647.5068035169327,40460.910807099506,5,0,7665,1993,12,11,1,2
224,5,14.047316765642416,40312.06157181926,6,13,7665,1993,11,30,2,1
1985,3,97.12774641488616,17933.6529891653,1,2,139,1994,2,17,0,1
3644,4,14168.266374670247,13808.884311168102,7,5,2887,1993,1,11,4,1
3205,2,7170.302357387074,56291.76314287508,7,13,7665,1994,2,6,5,1
4408,0,6266.96266540599,58838.44943885748,7,13,7665,1993,10,13,4,1
2542,2,14280.458362976899,36166.65559729057,7,13,7665,1994,1,30,1,1
3784,5,14.000100417197611,27782.2360095744,7,13,7665,1994,1,31,0,1
3885,5,6857.980742758907,27067.118304174994,7,13,7665,1993,11,30,4,1
2342,5,1821.7491612847848,59126.09372636951,7,13,7665,1993,6,13,6,1
2028,4,1583.918521682408,22568.44771327299,0,4,5042,1993,12,24,1,2
381,4,20558.704232649106,51198.778825716225,1,0,3189,1994,2,12,1,2
1353,5,5772.38381216725,36792.95032078614,6,13,7665,1993,11,9,5,2
194,5,5501.805198237116,17146.27021963822,3,4,2068,1994,4,8,4,2
1580,4,10177.967718621729,95019.65303553978,7,13,7665,1993,8,11,4,2
3253,2,12806.979556889086,34530.09010273842,7,13,7665,1993,12,31,3,1
1680,0,3851.6887643103687,30236.982097890243,7,13,7665,1994,4,10,0,1
4023,3,7828.048425642573,21762.6339978165,5,12,1585,1994,4,10,4,1
58,4,121.72942644946625,6992.151480686978,0,12,6731,1994,7,9,2,2
2512,5,4227.1170987436335,31190.313844765536,7,13,7665,1994,4,13,6,0
2784,3,109.23725734920038,35165.22912738062,5,11,1988,1994,1,18,4,2
2431,3,173.65352900017663,25918.259432777722,3,0,7511,1993,12,31,0,1
1832,0,28819.937128182253,35497.70556143664,5,0,105,1993,4,11,0,1
4023,4,141.24788273797301,32626.06160719013,6,7,7665,1993,2,28,0,2
3547,5,267.9863299553467,403.7961411747401,7,13,0,1994,2,10,0,2
310,5,822.2473612509046,58298.523402589315,7,13,7665,1993,2,15,4,1
258,0,6571.5347073418125,19204.613992607974,3,4,962,1994,1,28,6,1
1092,5,12.213359756332848,23364.75756853289,6,13,7665,1994,2,28,0,1
230,2,596.6083618346923,1448.3723842424106,7,13,7665,1994,2,31,0,1
1680,5,3485.9360311537066,28356.100127626945,7,13,7665,1993,6,9,2,1
1399,5,13.54432042450779,3377.54116377625,6,13,7665,1993,3,28,0,1
2112,3,9.157347245631785,23830.499892069533,5,4,6028,1994,4,7,1,2
479,5,46504.45605275505,101352.46999628881,7,13,7665,1993,8,13,5,1
110,4,1286.7563554187104,13672.15048632583,3,4,139,1993,10,13,6,2
2031,5,270.5427827329397,56168.018650549115,3,13,2560,1993,9,6,1,2
692,4,3376.8542545971577,86133.1198178192,7,13,7665,1993,10,0,5,1
2342,2,2136.907831712494,12688.55901089398,7,13,7511,1993,10,31,4,1
692,3,135.21663948114784,49028.22817148421,5,7,3116,1993,8,7,3,2
603,5,1013.6608935288643,28465.65681461193,7,13,7665,1993,8,11,4,2
1699,5,34870.8587018368,6171.843029797063,7,13,7665,1993,10,31,2,1
194,3,130.70994787874486,22691.91028337726,3,1,993,1993,12,11,0,2
3140,4,2754.171929315882,37112.279628012286,6,13,7665,1993,11,10,2,2
719,2,61158.87199830435,94128.37856645453,7,7,1569,1993,8,31,3,1
1904,3,250.67343205866644,43616.88992189644,7,11,664,1993,6,30,1,1
1783,2,1825.4750290742345,20724.36513217855,1,4,2119,1993,10,28,0,1
2581,3,316.1659754092147,8069.154954598727,3,4,1328,1994,3,5,0,2
2845,0,2752.2195515417916,21324.191988036826,5,1,302,1993,11,30,1,1
2523,3,40.993726930171725,15983.934786732025,5,1,2469,1993,10,17,6,2
2628,0,3272.1207974449744,47242.93654844489,7,1,0,1993,8,28,0,2
3887,3,153.79782669935943,16742.94627235376,6,9,6066,1993,4,12,6,1
4313,0,3306.283476305964,6778.852001984262,7,13,7665,1993,10,13,6,1
1985,2,1900.7124305726302,10588.633523727236,7,9,7561,1994,4,8,6,2
4089,5,80.97674536198973,32256.56667695252,6,13,7665,1993,6,31,1,2
4264,4,4329.097443781772,46521.15145663241,0,13,7665,1994,1,10,5,2
2402,4,146.49216061839542,22977.291312626225,7,13,7665,1994,1,8,6,2
1953,5,13.99748633701919,32524.534239614404,6,13,7665,1994,3,31,0,1
4412,3,719.845355963191,29058.54907233648,5,9,3729,1994,1,5,0,2
4170,3,1883.5167089443523,18076.928828762837,3,4,2119,1994,1,12,6,1
2315,4,1.323508997736135,9452.780353019725,3,3,5147,1993,2,3,1,2
700,2,96176.58123152668,68099.62260952359,7,13,7665,1994,12,3,6,1
2855,3,151.8953626012286,23871.978210879726,7,13,7665,1994,3,28,6,2
3686,0,5267.940590696441,55670.862706529326,5,7,785,1993,2,24,0,2
199,5,14.017266538642879,36554.69722016147,6,13,7665,1994,4,8,2,2
4256,5,30472.90762766678,84695.81485979656,7,13,7665,1994,4,13,5,1
1582,5,33775.826303436275,26069.294647594994,7,13,7665,1994,3,31,0,1
1091,5,14869.393956177875,46334.12040978073,7,13,7665,1993,10,10,3,1
2402,5,14834.706943802792,50949.13446583862,7,13,7665,1993,12,28,0,2
1805,5,3710.0930076355207,40689.43868418861,7,13,7665,1994,2,28,0,1
2684,4,3608.4224291762785,18384.33427354944,7,13,7665,1993,12,7,2,2
1591,2,135.173590646394,31096.98269569609,7,13,7665,1993,3,11,3,2
4184,4,721.1979073195191,16129.145722462243,3,4,5325,1994,2,28,0,2
223,4,9858.259964214129,74396.7546238896,7,13,7665,1993,12,-1,5,1
4216,4,14271.371014648037,24645.201604698257,7,12,7665,1993,12,23,5,2
4272,0,1897.928143898592,29133.334211269488,7,13,7665,1993,4,12,6,1
323,0,101262.08336349105,64128.9169865024,7,9,4428,1993,8,31,6,1
305,5,403.8467970464082,47730.30939534528,7,9,5632,1993,6,31,3,1
2402,5,14507.353140694666,31354.168456184998,0,13,7665,1993,11,9,4,2
1460,3,69.08524726894777,51784.978657225256,7,13,7665,1993,3,8,4,1
2408,5,10285.8700988866,57200.90064441257,7,13,7665,1993,6,31,0,1
212,5,4889.425765879867,1184.7397750551881,7,13,7665,1993,10,13,3,1
466,0,2535.895957758086,48856.168657741444,7,13,7665,1993,12,31,6,1
3497,4,344.50792946864334,310.78271688156656,5,4,1569,1993,10,5,5,2
2918,2,27489.363532315172,7075.653975066094,7,2,5247,1993,11,30,1,2
383,2,4543.27799231855,30241.109629075807,5,9,372,1993,6,12,4,2
515,4,5868.653164257061,27309.76304736781,1,3,5051,1994,2,14,4,2
2177,2,6607.6856013696015,29050.200529588692,7,13,7665,1994,4,13,6,1
1399,3,92.26074681260475,22272.384212171466,7,13,1574,1993,12,11,3,1
4047,0,3956.641272685519,35899.92289390173,7,13,5281,1993,4,24,6,1
1399,3,132.38071655299407,27214.0161515794,7,9,7321,1993,10,31,2,1
383,2,8446.595715808937,32518.855650997015,7,13,7665,1994,3,5,2,1
719,2,560.6846605119634,85000.38608758966,7,5,5487,1993,12,13,2,1
1913,4,2709.911912951135,25707.935125352364,5,1,965,1993,11,34,5,2
1405,2,13657.309476125844,86531.19504919328,7,13,7665,1993,5,13,4,0
3086,4,7619.234185951858,38515.26623825977,7,3,5328,1993,10,7,1,2
3470,4,2753.75729391316,33418.66054469109,3,11,2560,1993,7,9,3,2
3116,4,3044.1708887609293,57623.36103285148,0,5,4761,1993,8,18,0,2
381,3,216.52733318991764,16036.217517578734,3,9,185,1993,7,30,2,2
1580,0,2806.2279885600883,14165.461026723726,7,13,0,1994,1,31,0,1
1755,3,107.03958278774077,24500.83518242756,3,13,7665,1993,10,28,0,2
4223,2,11985.801896612727,17843.522764631096,7,13,7665,1993,7,11,5,1
1857,2,26362.222736246495,42633.276178120235,7,13,7665,1993,9,1,5,1
4054,3,78.21524074878084,39064.97103111987,5,5,139,1993,7,24,3,2
1771,5,14.047024782981918,51783.166305793515,6,13,7665,1993,11,8,2,2
622,2,1762.0355291812148,42125.12609589686,7,13,7665,1993,9,2,5,1
1904,0,4778.418850963319,16571.040304785052,7,13,7665,1994,3,31,1,1
3116,5,1348.1660575841536,31492.626864544218,7,13,7665,1993,12,12,6,2
2914,5,14.144116184700733,32466.75148012636,7,13,7665,1994,3,5,2,2
1428,5,2756.683539844151,45199.5572113901,7,13,7665,1994,6,5,1,0
4223,4,25275.52406956466,23235.312931512883,7,13,7665,1994,3,13,3,2
1805,2,861.895004482051,1536.9995045254464,7,13,7665,1993,12,12,3,1
1762,3,134.74629641755078,40566.86405313297,3,13,7665,1993,10,11,3,2
2566,5,801.7010770017952,8285.47200858022,7,13,7665,1994,4,11,5,2
4223,2,2064.25603027431,27862.700805552886,7,11,4227,1994,1,12,6,2
4076,4,14.268189318027385,16956.188402944852,6,13,7665,1994,3,28,1,2
3762,4,74.08033096574898,41613.44229457482,3,3,5042,1994,1,28,0,2
1985,2,815.3097979105702,35530.880981550035,7,12,4428,1994,2,12,6,2
533,4,104.36369317385576,25382.120316450775,3,9,5931,1993,6,18,5,2
692,4,2289.0468960405824,28167.264583005475,7,13,7665,1993,10,9,4,2
1728,4,3232.965571282516,38878.333950177825,0,13,7665,1994,4,13,6,2
4047,5,3045.733246204352,27549.574503482414,7,13,7665,1994,2,10,1,2
3647,3,317.60068656559037,13718.187989904844,1,7,2068,1993,1,29,6,2
4250,4,1680.0285088114756,32402.54293307739,0,13,7665,1994,2,10,5,2
2239,3,441.5385344830205,18093.179494763914,5,1,443,1993,10,16,5,2
926,4,3076.3059372978687,26926.81765885008,0,13,7665,1993,12,10,3,2
381,0,126.55628756257283,39912.021485096535,5,4,4290,1993,2,1,0,1
4216,5,24460.759203404577,46714.84377416813,7,13,7665,1994,4,12,1,2
4079,3,45.63459378433041,21704.420288929712,3,1,1965,1993,12,18,4,2
3887,4,9925.095110414428,596.7888954094024,7,13,7665,1993,12,24,2,2
934,0,159.54727992496618,19817.216956793804,7,13,3249,1993,9,30,0,1
4223,5,13.720793671175644,22948.701480637115,7,13,7665,1994,3,31,0,1
1953,0,3584.94193815922,34184.34441181207,5,10,185,1993,11,13,2,1
2636,3,159.05560490183206,35885.79779325637,3,13,7665,1993,12,12,5,1
2342,3,122.84419269274409,57589.3141653282,2,3,785,1994,3,18,2,2
1762,4,4830.34479316592,28613.547968071573,1,0,993,1994,2,5,0,2
223,4,132385.38928621975,54272.37369013681,7,13,7665,1993,10,9,2,1
2580,4,10168.634985872128,35404.01898328401,7,13,7665,1994,1,3,6,1
1332,0,6243.538444201007,15312.343510375093,3,11,5197,1994,4,10,0,1
1985,4,1197.7722143234923,19702.693435969344,5,4,2962,1993,12,5,1,2
2342,2,23651.512642329853,50469.4555581197,7,13,7665,1993,4,18,6,1
4047,2,3781.1583257506923,63781.074376245815,7,13,7665,1993,6,30,0,1
1953,5,1649.760554749858,17339.445824014634,7,13,7665,1993,12,12,0,1
2416,0,6096.55110726284,4375.911385479592,6,13,7665,1993,11,31,2,1
1762,4,998.4411439896078,41677.082401700696,7,13,7665,1993,2,10,6,2
194,0,3034.0153482525943,27348.93724970828,7,13,7665,1993,4,4,3,1
3465,5,3088.196456224173,9100.570792904571,2,13,7665,1993,2,24,5,2
4076,0,1931.1128681523746,41350.520972232334,1,2,3026,1994,2,12,6,2
2797,0,21921.5722683865,23511.96906508521,7,13,7665,1993,8,3,6,1
612,5,135.8129614522359,58498.104967116386,3,9,139,1993,12,11,0,1
1591,4,3467.669916149571,19276.1354069627,3,13,174,1993,2,10,0,1
2512,0,3506.191249609398,35845.76213637287,5,8,6435,1993,10,3,0,1
1256,3,1.0456967154521863,32108.46856209445,6,4,2506,1993,9,13,4,2
4170,2,2436.364206067466,11087.55142548737,5,1,2880,1994,2,7,0,2
1913,3,921.7696247826688,40547.14693953198,7,0,965,1993,2,28,0,1
2739,4,19634.471984482232,28330.452247709247,7,5,7665,1993,8,10,6,2
2342,0,3267.711108739935,36575.822115445306,7,13,7665,1994,3,31,6,1
719,4,16765.697899365045,80364.02782802966,0,7,4428,1994,4,7,1,2
3771,4,674.8956540934453,26358.35113479622,7,13,7665,1994,4,8,5,1
3945,4,2575.036685363909,25147.2166369808,7,13,5328,1994,2,28,0,2
212,5,8790.072240955715,35835.477830743825,7,13,7665,1994,1,13,6,2
1591,4,1815.8548208249424,35088.046317464585,3,12,5042,1994,2,13,1,2
4170,5,3080.5310308925946,90193.97382828688,7,13,7665,1993,10,14,1,1
1832,5,479.3488165958641,29973.996573499906,7,13,7665,1993,8,16,5,1
2523,4,6733.239959991751,21983.04018610447,7,13,7665,1994,1,11,5,1
3726,3,242.35422634616683,18104.02120586619,3,4,785,1993,9,28,0,2
1332,4,7586.797453088147,46928.13090230727,0,13,7665,1993,3,10,3,1
1566,0,4615.837476580991,23271.46408327923,7,13,7665,1993,10,31,5,1
2031,0,160.8855183511478,23642.8924957433,1,3,5051,1993,10,28,0,1
2523,5,7988.712908054991,27167.20951843827,2,13,7665,1994,1,31,4,2
3993,5,3068.4534721648974,38802.63450652902,7,13,7665,1994,3,30,1,1
2342,5,1759.9416590543526,19192.131820174265,7,13,7665,1994,1,13,2,1
2855,0,19141.61839613074,55846.69885873476,7,4,5931,1993,10,9,0,2
4087,3,138.90137333949295,53183.14878793366,3,0,785,1994,1,14,0,1
1366,0,6183.965092025381,23317.74418127296,0,8,0,1993,2,6,5,2
2855,3,2.1177690686837747,23938.822878929008,3,3,5064,1994,4,28,6,2
3465,4,527.1078190173789,21467.456517108276,0,3,7665,1993,7,10,1,2
4276,3,90.21472549236447,42559.02555438522,7,5,965,1994,1,28,6,1
4412,5,2317.303160302088,33097.57747369001,7,13,7665,1994,3,3,3,2
3465,5,15025.987084251932,47558.38864498538,7,13,7665,1994,1,28,0,1
3882,5,2255.0479512174215,31336.549250601558,0,0,2571,1993,9,13,2,2
2440,0,2266.365195643066,47785.754038619394,7,13,7665,1993,3,31,3,2
1913,3,132.88350679142448,16215.323907956448,5,4,4227,1993,3,11,5,2
2902,5,1876.3756831036203,15404.049662460617,5,7,540,1993,11,11,5,2
1990,2,15518.639537522986,54452.43559220928,7,13,7665,1994,4,6,3,1
777,4,3011.559056013177,46649.142980157834,0,8,0,1993,7,13,6,2
2031,0,6137.32396343435,29811.873887876223,5,3,3505,1993,12,6,3,1
3644,5,2623.0376329570277,34133.88842605267,7,13,7665,1993,2,24,1,2
2579,2,1858.956916316647,80266.3926380457,7,13,7665,1993,4,12,3,1
1728,2,5877.894791081886,46110.337942102866,7,13,7665,1994,2,8,0,1
4223,2,7877.16267101035,63813.71949500627,7,13,7665,1994,3,31,0,2
3100,4,15.393397588921445,6266.241429458994,6,13,7665,1994,4,8,3,2
4047,4,848.0461538815248,25833.814118871764,7,11,1411,1993,2,10,0,1
1805,0,21226.240217431536,47874.67387071816,7,13,7665,1993,5,30,1,1
1098,4,3051.214689632257,29195.652176146104,0,8,2506,1994,1,5,5,2
4054,4,1332.6302974003934,20421.979588912065,0,5,5405,1993,10,10,6,2
4256,5,11.769941342761614,59988.51097635622,6,13,7665,1993,12,11,4,1
310,0,6631.871313738199,46232.58865294426,5,13,7665,1993,10,31,3,1
2370,2,7705.121659519265,55999.942575647045,7,13,7665,1994,4,31,3,1
78,4,3291.1045026735014,22987.965950286976,7,13,7665,1994,3,8,0,2
1805,2,25808.068900665494,95558.12497622859,7,13,7665,1993,10,31,6,2
2416,2,13.395341668969925,63478.59191198106,6,13,7665,1993,10,31,3,1
1405,3,116.83789231490557,20042.069545741724,3,2,4768,1994,2,28,5,2
258,2,71.61164192496351,33976.19531796638,7,13,7665,1993,11,30,1,1
381,4,8.243465744190317,43012.02186065798,1,8,2962,1993,12,28,0,2
2828,3,14.041491426019252,51539.30216193943,6,13,7665,1993,1,30,1,1
4313,4,1438.7994729873344,14019.737760704298,1,5,785,1994,1,8,0,2
3590,3,165.98977643171992,18499.79246734082,3,4,6690,1993,4,17,0,1
341,5,13.742617063798772,44872.04045975791,6,13,7665,1994,3,31,0,1
533,5,2602.9022053721587,60664.84261484361,2,13,7665,1993,10,28,0,1
2417,2,39987.239764026046,75344.33208101752,7,4,3115,1993,10,2,2,2
2260,2,15850.794643862895,60515.750192536754,7,13,7665,1993,12,10,1,2
258,4,6511.303487985232,34030.685532491865,7,3,4227,1993,2,28,0,1
2177,2,10424.650276507116,29428.418036958457,7,13,7665,1994,4,12,1,1
310,3,109.3421818945499,86557.61997850484,7,13,7665,1993,6,13,6,1
2402,0,380.16249683964566,16513.12377749208,3,6,5417,1994,1,31,0,1
212,5,13.87028889854176,24059.95727455813,6,13,7665,1994,3,28,0,2
4449,0,2870.445362944792,25795.23681081748,0,5,0,1993,12,10,0,2
2073,4,15.056737235224254,36173.18705033834,5,11,1105,1993,11,4,2,2
2879,5,6980.568039418505,57577.88086802594,7,13,7665,1994,1,6,2,2
3011,5,15.733929993541828,23237.101967851304,6,13,7665,1993,3,31,3,1
126,5,14.073735712766716,40850.12893416572,6,13,7665,1994,4,10,5,2
4023,5,14798.142442661874,23187.728080423647,7,13,7665,1993,12,8,2,1
1328,5,2.3641702710253063,16072.64142267876,7,13,7665,1993,6,11,0,2
3253,2,18959.154714334632,65558.33019447011,7,13,7665,1993,10,12,3,1
515,3,325.15688073952555,4953.069694577642,1,4,139,1993,8,31,0,1
2196,3,159.5694477734486,24611.888745128592,6,8,5095,1994,4,9,0,2
702,4,32.0948012404099,22109.282142018837,7,11,4804,1994,2,24,6,2
2579,5,90.00250829301966,13002.860705583214,3,13,7665,1993,12,28,0,2
352,3,14.041671365050531,54005.90486135271,6,13,7665,1994,3,11,0,1
4223,2,21660.606828481188,54525.744057036114,7,13,7665,1994,1,13,0,1
381,3,142.8228590727739,32265.679001972465,3,4,1569,1994,1,11,4,2
972,3,70.83431412016608,28915.159359017198,7,11,443,1993,5,12,4,1
857,3,158.55666436478046,17847.6772234335,1,12,302,1993,9,13,3,2
2523,0,2918.3618999140035,51017.966253444516,0,13,7665,1993,10,31,6,1
356,5,4460.652680138631,27647.09769533128,7,13,7665,1993,3,31,4,2
4170,3,145.15138892392937,25808.037609618394,3,4,5325,1993,8,10,5,2
73,5,14.026857449707073,25333.039722427267,6,13,7665,1994,4,13,4,1
3945,5,5405.432276433381,33418.872358943496,6,9,5636,1994,4,14,6,2
2108,4,4457.203561053873,28863.823496421748,1,1,2317,1994,3,8,5,2
381,3,19.765026650143824,34386.87650361574,3,13,7665,1994,3,5,1,2
3686,3,92.80487774361843,33696.06867650997,3,13,7665,1993,12,11,3,1
4373,5,1839.925458536008,36181.443360202924,7,13,7665,1993,12,31,0,1
3737,4,4251.898857973165,28861.227995671434,7,13,7665,1994,1,31,3,0
2579,0,14.035856340132263,42203.11106861228,3,5,1569,1994,2,27,4,2
1832,0,5316.795598539777,27548.19806854111,5,6,7597,1994,1,28,6,2
2196,2,5765.890832862089,21665.783169574395,7,13,7665,1994,10,9,2,1
3189,3,78.65235986097565,37248.516140867156,3,5,6482,1994,1,28,0,1
381,5,1841.1159831346772,44727.99568137876,7,5,7665,1993,10,28,1,2
4266,5,5854.715681675782,15832.980057218581,2,13,7665,1993,8,31,3,2
1870,5,1949.1957610011148,23053.464523279068,7,12,5147,1994,1,12,0,2
110,5,14741.995177338384,1272.125522278311,7,13,7665,1993,7,31,4,1
1490,3,233.50954784310696,8284.513546698003,7,8,3358,1993,10,14,0,1
2644,3,111.18550200779292,29668.62685877586,7,4,3778,1994,2,9,2,2
2402,5,2914.5587437119234,44384.30022833092,6,13,7665,1993,12,7,0,2
466,2,43458.272875437215,62909.172934267626,7,13,7665,1993,11,30,4,1
4316,3,16.67931673285242,21931.835817339852,3,4,79,1994,4,6,4,2
3737,3,14771.775212479644,73017.91773570006,6,9,4082,1993,11,30,1,1
2792,2,1286.4354495397072,15712.715349337243,5,4,302,1993,7,11,0,2
3993,5,1877.1143931543263,37852.19442950938,7,13,7665,1993,2,28,6,2
1953,4,2753.3453527954985,15954.588549059397,7,13,7665,1994,1,9,1,2
2845,2,13.857214146182034,7868.536807546874,6,13,7665,1994,4,31,3,1
4393,4,635.0618399191503,25659.694613093936,7,4,4007,1994,9,9,1,2
3518,4,6224.562035671703,15894.348390921343,5,12,5590,1993,8,8,2,1
702,5,1715.718680323247,46510.31293257915,7,13,7665,1993,9,12,4,2
3060,5,14771.708432708017,16921.550612513962,7,13,7665,1993,2,28,0,2
1110,3,89.97317470413044,23214.24675002909,3,9,6074,1993,3,12,1,1
4412,5,14.03236736888543,26528.059089731538,6,13,7665,1993,6,11,4,2
1121,4,1332.9554012452834,94032.42966407776,7,13,7665,1994,4,22,2,2
2902,2,1933.6840239238102,30384.247786239117,3,2,2815,1993,7,30,4,1
2902,4,9196.027433445028,28495.96607860607,5,8,5147,1993,8,8,6,2
3054,4,1907.1268570026116,34133.16202623732,7,13,7665,1993,3,19,5,0
3902,0,2273.406813477631,39019.93574051375,7,11,1411,1994,2,11,0,1
2523,3,107.96146883166556,10809.051471085844,3,11,5147,1994,1,7,0,2
1232,5,1059.068830770333,26233.56845419925,7,13,7665,1994,3,11,0,2
4341,0,4545.116071262915,12220.721135134369,0,13,7665,1994,1,10,5,2
1728,4,297.0026101721413,6486.586221493231,7,4,703,1993,4,13,6,2
1805,4,2521.0928262136163,42156.45915022211,7,13,7665,1993,10,31,1,2
702,4,775.191201327245,35415.509523348155,7,11,7665,1994,1,11,4,1
4170,2,12214.708496390085,62476.508789234125,7,13,1569,1994,1,12,4,1
4408,3,159.72719609877507,16487.526053360863,3,8,553,1994,4,10,5,1
4223,0,5998.2270354398115,11474.713871667605,7,13,7665,1994,4,10,0,1
258,5,6314.914371011055,47910.24254379306,7,13,7665,1993,12,13,6,2
3011,5,150.33648707866564,53910.27938269286,7,13,7665,1993,6,31,0,2
3802,0,21024.970457284555,77876.03935703034,7,13,7665,1993,12,12,5,1
1857,2,22374.5267537666,23404.207519077267,7,13,7665,1994,1,12,5,1
1536,2,6733.6521543632325,33050.87349253166,7,13,7665,1994,4,8,6,1
31,5,2710.209553544985,17573.22613023606,0,13,7665,1993,3,31,1,2
323,3,1898.5148787381202,28559.410154994715,3,7,3249,1994,7,18,6,2
692,0,5591.6139370944065,82792.61090728808,7,12,5147,1994,3,23,2,2
1580,5,3332.4846237281768,28138.81211412685,7,13,7665,1993,11,14,5,1
926,4,2090.337627567451,53775.83574752128,7,13,7665,1994,2,8,1,2
1762,4,14.329329406591633,38571.878052955726,0,13,7665,1993,2,28,0,2
380,4,1854.8254969295638,37803.296112424876,7,13,7665,1994,1,31,0,1
777,4,2569.0027680909798,12341.871931159509,0,13,7665,1993,7,31,6,2
1566,4,1087.2750811905505,32603.870731196715,7,1,5487,1993,11,10,1,2
21,4,1261.5135840180328,15352.99106334354,0,13,7665,1994,2,18,6,2
843,3,198.25556432546372,21784.767536081144,6,13,7665,1994,3,9,0,2
1782,4,3727.1000560315824,16717.066326976936,0,7,5051,1994,2,0,4,2
603,4,3691.2644407456028,17463.969272906204,0,13,2880,1993,8,8,4,2
1610,0,29490.01556786129,22339.72640660649,7,13,7665,1993,1,31,0,1
4382,0,4221.228247287298,26205.396646892063,7,13,7665,1993,6,30,1,1
3571,3,1684.3801037950886,16236.597574553376,3,9,4804,1994,1,6,2,2
3686,4,139.81213920650248,44514.23486758751,3,13,7665,1993,6,8,1,2
4076,3,5182.022305346711,16578.492968458006,7,11,4227,1993,8,24,2,2
603,4,4829.572662889019,35712.62397539799,5,1,2506,1993,2,29,0,2
514,2,812.2744838356198,33727.31259981977,5,1,5487,1994,2,9,4,2
126,5,1833.7268887378953,5048.581023066379,7,13,7665,1994,3,13,1,1
3657,4,369.002932448006,16075.138985643265,3,4,5147,1993,10,28,0,2
4184,0,32918.4611881173,43841.04821092532,7,13,7665,1993,7,11,1,1
4408,0,67.93675498131238,60279.56831887213,3,13,4875,1993,11,18,5,1
2260,5,3496.9414065865003,50597.70503228135,7,0,3115,1993,3,31,1,1
3051,2,4505.0227799883205,27327.739506017337,7,13,7665,1993,10,18,4,2
2260,4,148.57802959255056,26878.208492481655,0,13,7665,1993,12,10,1,2
2315,5,3688.915171475317,23182.4069196932,7,13,7665,1993,3,12,0,1
186,2,14626.557742587265,46219.7842458463,7,12,3026,1994,2,13,0,2
702,5,633.4556364252661,23287.552847494302,7,13,7665,1994,1,31,3,1
1680,0,5094.9155874410235,17026.803039946313,0,13,7665,1994,2,5,5,2
977,2,4020.9139795540023,79081.46815792152,7,13,7665,1993,12,14,5,1
3302,4,1994.120967877596,18785.92159638961,7,13,7665,1994,3,10,5,2
1591,4,1630.6634838946236,51014.28401409184,7,13,7665,1993,10,23,5,2
2579,0,2949.3574671068136,27844.97848392368,5,5,7511,1993,4,8,2,2
1076,2,5283.487220197945,19700.709633820912,5,0,6066,1993,4,10,3,0
4443,5,23329.839534651255,16009.1368425904,7,11,7665,1993,6,22,0,2
4302,0,3612.9822421538856,38472.14518728566,7,13,7665,1994,4,13,5,1
4408,5,3709.062498955915,47601.165686491426,7,13,7665,1993,12,13,1,1
1953,0,4570.726760218233,27686.13479079437,7,13,0,1994,1,13,5,1
2370,5,127.84503463521224,6774.686574646526,7,13,7665,1993,8,9,2,2
2402,3,20.879989048881175,2372.8677960135474,7,13,7665,1993,8,10,1,1
1762,3,2709.058403393797,47164.98362381572,3,13,7665,1993,8,11,0,2
1904,4,1588.3048492970058,23483.683304249505,3,12,7665,1993,12,30,1,2
733,3,3784.088437999447,19461.14866143378,3,12,1965,1994,1,24,5,1
748,5,11860.187704342663,252.23922291971303,7,13,7665,1994,1,31,0,1
4464,2,22339.87208543647,62721.56649313113,7,13,7665,1994,3,13,0,1
224,4,37.40382640236889,37013.23454069406,3,13,7665,1993,9,7,1,2
702,4,7520.474577681285,16107.61724185681,0,11,4653,1994,4,17,0,2
1953,0,2456.9908823028973,20549.469801650088,7,4,3189,1994,1,13,6,2
2839,2,14.029902272544737,29433.3576332453,7,7,2992,1993,4,13,6,1
1405,2,19465.263911025086,47095.78808839725,7,13,7665,1993,6,11,6,1
2177,2,5816.188995823675,26265.183338367977,0,13,7665,1993,11,8,3,1
110,3,3144.8173597552614,7014.951297862215,7,13,7665,1993,11,30,1,1
1098,0,5392.452579868484,36677.00309842741,0,13,7665,1993,11,30,0,1
3882,5,1239.3249172456653,86320.31360151514,7,4,3245,1994,6,13,2,1
4223,5,4475.910191059085,70978.01779929976,2,13,7665,1994,1,6,6,2
310,5,13.939680391735179,7181.800797467307,7,13,7665,1993,9,7,6,1
1121,4,3896.181577145233,44635.92659330585,0,13,7665,1993,10,6,0,2
108,5,7120.013371515965,39744.558068771425,7,13,7665,1994,1,6,2,2
