account_id,type,operation,amount,balance,k_symbol,bank,account,time_diff
2501,1,3,458,70706,3,13,7665,454
3009,1,3,48,5184,3,13,7665,454
3547,1,3,119,30174,3,13,7665,454
3163,1,3,217,70782,3,13,7665,454
2473,1,3,94,65436,3,13,7665,454
3767,1,3,116,34882,3,13,7665,454
4047,1,3,237,48720,3,13,7665,454
4035,1,3,191,47486,3,13,7665,454
3971,1,3,324,65444,3,13,7665,454
3813,1,3,199,26588,3,13,7665,454
3965,1,3,115,27434,3,13,7665,454
4025,1,3,175,50920,3,13,7665,454
3493,1,3,76,17408,3,13,7665,454
4014,1,3,94,9032,3,13,7665,454
4039,1,3,6,11238,3,13,7665,454
3903,1,3,63,21756,3,13,7665,454
1836,2,5,14,21163,6,13,7665,454
1832,2,5,14,22294,6,13,7665,454
1831,2,5,14,25869,6,13,7665,454
1831,2,5,1100,24769,7,13,7665,454
1941,2,5,14,28001,6,13,7665,454
1927,2,5,14,37584,6,13,7665,454
1940,2,5,14,38933,6,13,7665,454
1926,2,5,14,21491,6,13,7665,454
4249,1,3,165,35876,3,13,7665,454
4311,1,3,134,28099,3,13,7665,454
4291,1,3,156,87084,3,13,7665,454
4304,1,3,95,25859,3,13,7665,454
4241,1,3,291,76012,3,13,7665,454
4259,1,3,217,45713,3,13,7665,454
4316,1,3,110,28281,3,13,7665,454
4282,2,5,26,-2719,2,13,7665,454
4266,1,3,116,36643,3,13,7665,454
4256,1,3,295,72149,3,13,7665,454
4313,1,3,22,18148,3,13,7665,454
4281,1,3,229,86946,3,13,7665,454
4301,1,3,131,31199,3,13,7665,454
4242,1,3,242,53115,3,13,7665,454
4329,1,3,261,48582,3,13,7665,454
4313,2,5,1,18146,2,13,7665,454
4273,1,3,153,32689,3,13,7665,454
4260,1,3,129,47549,3,13,7665,454
4272,1,3,86,22892,3,13,7665,454
4283,1,3,144,55142,3,13,7665,454
4264,1,3,72,24788,3,13,7665,454
4276,1,3,130,38267,3,13,7665,454
4250,1,3,55,16031,3,13,7665,454
4325,1,3,88,27530,3,13,7665,454
4243,1,3,22,804,3,13,7665,454
4302,1,3,42,18173,3,13,7665,454
4257,1,3,125,72548,3,13,7665,454
474,1,3,186,46401,3,13,7665,454
462,1,3,43,17491,3,13,7665,454
533,1,3,94,21417,3,13,7665,454
570,1,3,277,47800,3,13,7665,454
495,1,3,20,18579,3,13,7665,454
526,1,3,87,22305,3,13,7665,454
519,1,3,132,34295,3,13,7665,454
574,1,3,58,13930,3,13,7665,454
485,1,3,208,40821,3,13,7665,454
494,1,3,72,27120,3,13,7665,454
550,1,3,72,18570,3,13,7665,454
479,1,3,86,19566,3,13,7665,454
492,1,3,194,40077,3,13,7665,454
515,1,3,143,34372,3,13,7665,454
561,1,3,129,31557,3,13,7665,454
473,1,3,230,56454,3,13,7665,454
529,1,3,195,44061,3,13,7665,454
472,1,3,81,21486,3,13,7665,454
516,1,3,80,18936,3,13,7665,454
471,1,3,159,33907,3,13,7665,454
466,1,3,129,31058,3,13,7665,454
537,1,3,125,28154,3,13,7665,454
1975,1,3,214,46324,3,13,7665,454
1990,1,3,150,32599,3,13,7665,454
1966,1,3,27,24342,3,13,7665,454
2048,1,3,74,18552,3,13,7665,454
1973,1,3,114,27236,3,13,7665,454
2024,1,3,158,38869,3,13,7665,454
2044,1,3,217,52785,3,13,7665,454
2023,1,3,69,16739,3,13,7665,454
2036,1,3,153,36437,3,13,7665,454
1991,1,3,106,26660,3,13,7665,454
1971,1,3,103,24173,3,13,7665,454
2039,1,3,104,26860,3,13,7665,454
2028,1,3,72,21829,3,13,7665,454
1955,1,3,152,33356,3,13,7665,454
1940,1,3,150,38948,3,13,7665,454
2011,1,3,82,19692,3,13,7665,454
2022,1,3,255,44258,3,13,7665,454
1985,1,3,168,60286,3,13,7665,454
1981,1,3,182,45326,3,13,7665,454
1941,1,3,119,28016,3,13,7665,454
1964,1,3,89,18919,3,13,7665,454
1953,1,3,177,37782,3,13,7665,454
3945,2,5,14,36902,6,13,7665,454
3958,2,5,14,34927,6,13,7665,454
3943,2,5,14,46646,6,13,7665,454
3960,2,5,5600,27470,0,13,0,454
3949,2,5,14,27181,6,13,7665,454
3960,2,5,14,33070,6,13,7665,454
4046,2,5,14,12722,6,13,7665,454
4047,2,5,14,48706,6,13,7665,454
4049,2,5,14,11384,6,13,7665,454
4042,2,5,30,23538,6,13,7665,454
4051,2,5,14,26344,6,13,7665,454
4047,2,5,6700,42006,0,13,0,454
4043,2,5,14,37480,6,13,7665,454
4243,2,5,100,704,6,13,7665,454
4242,2,5,30,53085,6,13,7665,454
4238,2,5,30,77822,6,13,7665,454
3821,1,3,210,50791,3,13,7665,454
3816,1,3,159,37888,3,13,7665,454
3802,1,3,145,32973,3,13,7665,454
3634,1,3,76,31626,3,13,7665,454
3799,1,3,92,26171,3,13,7665,454
3785,1,3,212,51331,3,13,7665,454
3830,1,3,117,26359,3,13,7665,454
3024,1,3,207,43950,3,13,7665,454
3687,1,3,152,32784,3,13,7665,454
3806,1,3,33,25286,3,13,7665,454
3472,1,3,101,26241,3,13,7665,454
3376,1,3,97,24749,3,13,7665,454
3597,1,3,186,40600,3,13,7665,454
3305,1,3,216,52609,3,13,7665,454
3408,1,3,130,32842,3,13,7665,454
3837,1,3,89,21949,3,13,7665,454
3332,1,3,284,51913,3,13,7665,454
3273,1,3,19,18072,3,13,7665,454
3476,1,3,97,25302,3,13,7665,454
3145,1,3,7,3707,3,13,7665,454
3136,1,3,149,36720,3,13,7665,454
3502,1,3,223,53326,3,13,7665,454
2784,2,5,14,26699,6,13,7665,454
2785,2,5,14,28146,6,13,7665,454
2774,2,5,14,51615,6,13,7665,454
2943,2,5,14,37199,6,13,7665,454
2946,2,5,14,17522,6,13,7665,454
3224,2,5,14,36027,6,13,7665,454
3205,2,5,14,44892,6,13,7665,454
3208,2,5,14,23915,6,13,7665,454
3837,2,5,14,21935,6,13,7665,454
3851,2,5,14,23406,6,13,7665,454
3844,2,5,14,45992,6,13,7665,454
2656,2,5,14,15071,6,13,7665,454
2644,2,5,14,39399,6,13,7665,454
1366,2,5,14,25313,6,13,7665,454
1368,2,5,14,33483,6,13,7665,454
1377,2,5,14,25334,6,13,7665,454
1375,2,5,14,22965,6,13,7665,454
1569,2,5,14,21050,6,13,7665,454
1561,2,5,14,40344,6,13,7665,454
1575,2,5,14,12893,6,13,7665,454
1809,2,5,30,33085,6,13,7665,454
1805,2,5,14,29088,6,13,7665,454
1816,2,5,14,18561,6,13,7665,454
1819,2,5,14,14225,6,13,7665,454
2628,2,5,14,33376,6,13,7665,454
2636,2,5,14,28533,6,13,7665,454
2629,2,5,14,51672,6,13,7665,454
2628,2,5,14400,33391,7,13,7665,454
1234,2,5,14,26745,6,13,7665,454
1232,2,5,14,38636,6,13,7665,454
1239,2,5,14,35140,6,13,7665,454
1256,2,5,14,13029,6,13,7665,454
3332,2,5,14,43573,6,13,7665,454
3327,2,5,14,41011,6,13,7665,454
3335,2,5,14,37554,6,13,7665,454
3336,2,5,14,15449,6,13,7665,454
3332,0,5,8325,43588,7,13,7665,454
3331,2,5,14,27892,6,13,7665,454
3518,2,5,14,18324,6,13,7665,454
3533,2,5,14,18206,6,13,7665,454
3526,2,5,30,45848,6,13,7665,454
3911,2,5,14,50637,6,13,7665,454
3908,2,5,14,39303,6,13,7665,454
3917,2,5,14,20777,6,13,7665,454
513,1,3,195,22733,3,13,7665,454
4006,1,3,167,56172,3,13,7665,454
2071,1,3,158,48107,3,13,7665,454
330,1,3,104,26005,3,13,7665,454
1399,1,3,99,21219,3,13,7665,454
1788,1,3,10,11110,3,13,7665,454
1428,1,3,133,34021,3,13,7665,454
734,1,3,90,18320,3,13,7665,454
2189,1,3,95,25032,3,13,7665,454
1857,1,3,142,36199,3,13,7665,454
1460,1,3,66,10662,3,13,7665,454
2459,1,3,210,51568,3,13,7665,454
1186,1,3,329,93959,3,13,7665,454
231,1,3,206,50497,3,13,7665,454
1344,1,3,98,25442,3,13,7665,454
1717,1,3,267,30837,3,13,7665,454
1056,1,3,163,32619,3,13,7665,454
169,1,3,167,42838,3,13,7665,454
1211,1,3,277,25186,3,13,7665,454
469,1,3,152,34928,3,13,7665,454
3063,1,3,122,30827,3,13,7665,454
1450,1,3,188,68988,3,13,7665,454
1700,1,3,288,80317,3,13,7665,454
2001,1,3,103,10622,3,13,7665,454
751,1,3,30,8861,3,13,7665,454
537,2,5,14,28139,6,13,7665,454
548,2,5,14,47336,6,13,7665,454
550,2,5,14,18556,6,13,7665,454
536,2,5,14,36924,6,13,7665,454
533,2,5,14,21402,6,13,7665,454
681,2,5,14,36607,6,13,7665,454
669,2,5,14,35691,6,13,7665,454
685,2,5,14,16844,6,13,7665,454
692,2,5,14,41057,6,13,7665,454
700,2,5,14,43600,6,13,7665,454
705,2,5,14,20144,6,13,7665,454
1207,2,5,14,23391,6,13,7665,454
1221,2,5,14,50343,6,13,7665,454
1215,2,5,14,27517,6,13,7665,454
1216,2,5,14,21988,6,13,7665,454
1221,2,5,10200,40143,7,13,7665,454
1222,2,5,100,39972,6,13,7665,454
515,2,5,14,34357,6,13,7665,454
514,2,5,14,30016,6,13,7665,454
513,2,5,100,22633,6,13,7665,454
529,2,5,14,44046,6,13,7665,454
516,2,5,14,18922,6,13,7665,454
525,2,5,14,68145,6,13,7665,454
526,2,5,14,22290,6,13,7665,454
3239,2,5,14,16877,6,13,7665,454
3240,2,5,14,40856,6,13,7665,454
3245,2,5,14,31936,6,13,7665,454
4282,2,5,14,-2666,6,13,7665,454
4291,2,5,14,87070,6,13,7665,454
4283,2,5,14,55127,6,13,7665,454
4400,2,5,14,39517,6,13,7665,454
4398,2,5,14,51610,6,13,7665,454
2854,1,3,129,31432,3,13,7665,454
2856,1,3,19,29109,3,13,7665,454
2855,1,3,91,22728,3,13,7665,454
2520,1,3,116,26512,3,13,7665,454
2537,1,3,221,45394,3,13,7665,454
2337,1,3,233,60673,3,13,7665,454
2679,1,3,198,47300,3,13,7665,454
2292,1,3,172,43737,3,13,7665,454
2774,1,3,226,51629,3,13,7665,454
2031,1,3,275,65905,3,13,7665,454
2315,1,3,116,31657,3,13,7665,454
2582,1,3,88,24111,3,13,7665,454
2072,1,3,215,92225,3,13,7665,454
2163,1,3,48,19603,3,13,7665,454
2065,1,3,154,29647,3,13,7665,454
2139,1,3,244,65558,3,13,7665,454
2081,1,3,89,21465,3,13,7665,454
2108,1,3,149,24188,3,13,7665,454
2059,1,3,69,19944,3,13,7665,454
2157,1,3,181,39754,3,13,7665,454
2114,1,3,129,40845,3,13,7665,454
2105,1,3,101,25247,3,13,7665,454
2136,1,3,173,56457,3,13,7665,454
2141,1,3,90,21209,3,13,7665,454
2083,1,3,180,40964,3,13,7665,454
2144,1,3,65,14743,3,13,7665,454
2112,1,3,88,20267,3,13,7665,454
2133,1,3,231,41617,3,13,7665,454
2111,1,3,74,15991,3,13,7665,454
2073,1,3,85,20808,3,13,7665,454
2094,1,3,66,16865,3,13,7665,454
2092,1,3,114,28466,3,13,7665,454
2132,1,3,120,29708,3,13,7665,454
3038,2,5,14,27449,6,13,7665,454
3038,1,2,600,27353,7,13,7665,454
3189,2,5,14,37613,6,13,7665,454
3195,2,5,14,25919,6,13,7665,454
3201,2,5,14,46089,6,13,7665,454
3551,2,5,14,41922,6,13,7665,454
3547,2,5,14,30159,6,13,7665,454
4180,2,5,14,30535,6,13,7665,454
4188,2,5,14,24789,6,13,7665,454
4184,2,5,14,31961,6,13,7665,454
4178,2,5,14,32504,6,13,7665,454
224,2,5,14,14435,6,13,7665,454
230,2,5,14,23736,6,13,7665,454
225,2,5,30,47957,6,13,7665,454
257,2,5,100,20792,6,13,7665,454
258,2,5,14,30351,6,13,7665,454
243,2,5,14,28178,6,13,7665,454
181,2,5,14,24586,6,13,7665,454
176,2,5,14,17847,6,13,7665,454
177,2,5,14,32324,6,13,7665,454
187,2,5,14,21603,6,13,7665,454
186,2,5,14,38040,6,13,7665,454
175,2,5,30,62712,6,13,7665,454
362,2,5,14,30219,6,13,7665,454
362,2,5,3900,30234,7,13,7665,454
351,2,5,14,24204,6,13,7665,454
356,2,5,14,44964,6,13,7665,454
194,2,5,14,17785,6,13,7665,454
199,2,5,30,53781,6,13,7665,454
212,2,5,14,21698,6,13,7665,454
221,2,5,14,16671,6,13,7665,454
215,2,5,14,43113,6,13,7665,454
220,2,5,14,22493,6,13,7665,454
207,2,5,14,17055,6,13,7665,454
209,2,5,14,46643,6,13,7665,454
2960,1,2,22774,52337,7,13,7665,454
2964,2,5,14,16469,6,13,7665,454
2955,2,5,14,15907,6,13,7665,454
1699,2,5,14,30432,6,13,7665,454
1693,2,5,14,45209,6,13,7665,454
1695,2,5,14,23350,6,13,7665,454
1697,2,5,14,23467,6,13,7665,454
1700,2,5,30,80287,6,13,7665,454
1692,2,5,14,39493,6,13,7665,454
1883,2,5,30,55780,6,13,7665,454
1877,2,5,14,24087,6,13,7665,454
1884,2,5,14,18617,6,13,7665,454
1886,2,5,14,14292,6,13,7665,454
1889,2,5,14,48387,6,13,7665,454
2196,2,5,30,25336,6,13,7665,454
2201,2,5,14,62500,6,13,7665,454
2203,2,5,14,74662,6,13,7665,454
4192,2,5,14,26207,6,13,7665,454
4190,2,5,14,25280,6,13,7665,454
4203,2,5,14,40730,6,13,7665,454
1504,2,5,14,17646,6,13,7665,454
1520,2,5,14,17092,6,13,7665,454
1521,2,5,14,24113,6,13,7665,454
1522,2,5,14,22245,6,13,7665,454
1599,2,5,30,54347,6,13,7665,454
1609,2,5,30,55719,6,13,7665,454
1610,2,5,14,47429,6,13,7665,454
1604,2,5,14,23713,6,13,7665,454
1603,2,5,14,24869,6,13,7665,454
1609,0,5,4311,55749,7,13,7665,454
2269,2,5,14,15915,6,13,7665,454
2277,2,5,14,21382,6,13,7665,454
2274,2,5,14,30054,6,13,7665,454
2494,1,2,800,20283,7,13,7665,454
2505,2,5,14,32566,6,13,7665,454
2491,2,5,14,15286,6,13,7665,454
2492,2,5,14,26001,6,13,7665,454
2497,2,5,14,25731,6,13,7665,454
2494,2,5,14,20268,6,13,7665,454
2501,2,5,100,70606,6,13,7665,454
2830,2,5,14,30776,6,13,7665,454
2839,2,5,14,20572,6,13,7665,454
2841,2,5,14,43106,6,13,7665,454
263,1,3,55,13736,3,13,7665,454
271,1,3,62,20128,3,13,7665,454
258,1,3,146,30365,3,13,7665,454
284,1,3,104,24901,3,13,7665,454
327,1,3,196,51072,3,13,7665,454
345,1,3,101,26204,3,13,7665,454
290,1,3,92,23829,3,13,7665,454
329,1,3,106,20766,3,13,7665,454
323,1,3,31,30002,3,13,7665,454
243,1,3,117,28193,3,13,7665,454
300,1,3,122,30105,3,13,7665,454
310,1,3,163,35624,3,13,7665,454
264,1,3,94,21866,3,13,7665,454
257,1,3,93,20892,3,13,7665,454
344,1,3,236,44148,3,13,7665,454
317,1,3,166,37868,3,13,7665,454
348,1,3,152,38719,3,13,7665,454
305,1,3,133,27908,3,13,7665,454
274,1,3,312,51826,3,13,7665,454
341,1,3,106,26650,3,13,7665,454
337,1,3,149,34700,3,13,7665,454
304,1,3,60,21412,3,13,7665,454
328,1,3,154,40083,3,13,7665,454
2011,2,5,14,19677,6,13,7665,454
2001,2,5,30,10592,6,13,7665,454
2144,2,5,14,14728,6,13,7665,454
2139,2,5,14,65543,6,13,7665,454
2141,2,5,14,21195,6,13,7665,454
2136,2,5,14,56443,6,13,7665,454
1098,1,3,77,18172,3,13,7665,454
1082,1,3,109,25611,3,13,7665,454
1084,1,3,239,60822,3,13,7665,454
1131,1,3,63,15839,3,13,7665,454
1092,1,3,57,14162,3,13,7665,454
1099,1,3,110,30427,3,13,7665,454
1076,1,3,189,39924,3,13,7665,454
1064,1,3,278,46955,3,13,7665,454
1144,1,3,282,69163,3,13,7665,454
1134,1,3,150,36357,3,13,7665,454
1081,1,3,64,18955,3,13,7665,454
1072,1,3,188,46711,3,13,7665,454
1107,1,3,97,22258,3,13,7665,454
1121,1,3,63,15614,3,13,7665,454
1142,1,3,129,32750,3,13,7665,454
1138,1,3,106,25032,3,13,7665,454
1110,1,3,133,31415,3,13,7665,454
1075,1,3,112,24726,3,13,7665,454
1141,1,3,210,50767,3,13,7665,454
1069,1,3,92,24929,3,13,7665,454
1080,1,3,282,47389,3,13,7665,454
1057,1,3,123,30231,3,13,7665,454
1068,1,3,115,27433,3,13,7665,454
1105,1,3,48,17222,3,13,7665,454
1091,1,3,58,13842,3,13,7665,454
1093,1,3,151,35763,3,13,7665,454
1065,1,3,71,17111,3,13,7665,454
1066,1,3,112,25935,3,13,7665,454
1849,1,3,191,47456,3,13,7665,454
1831,1,3,104,25884,3,13,7665,454
1847,1,3,157,40307,3,13,7665,454
1886,1,3,39,14307,3,13,7665,454
1875,1,3,272,68258,3,13,7665,454
1884,1,3,77,18632,3,13,7665,454
1836,1,3,92,21177,3,13,7665,454
1883,1,3,230,55810,3,13,7665,454
1843,1,3,72,16871,3,13,7665,454
1889,1,3,198,48402,3,13,7665,454
1927,1,3,179,37598,3,13,7665,454
1877,1,3,97,24101,3,13,7665,454
1926,1,3,84,21506,3,13,7665,454
1907,1,3,74,18482,3,13,7665,454
1913,1,3,118,28616,3,13,7665,454
1904,1,3,242,58406,3,13,7665,454
1837,1,3,117,28643,3,13,7665,454
1832,1,3,86,22308,3,13,7665,454
1870,1,3,232,56037,3,13,7665,454
1852,1,3,73,27513,3,13,7665,454
1924,1,3,84,21415,3,13,7665,454
1895,1,3,77,19156,3,13,7665,454
1871,1,3,217,56807,3,13,7665,454
1916,1,3,60,14407,3,13,7665,454
3307,1,3,44,14471,3,13,7665,454
3367,1,3,171,39753,3,13,7665,454
3343,1,3,255,41276,3,13,7665,454
3388,1,3,100,27027,3,13,7665,454
3311,1,3,163,40318,3,13,7665,454
3327,1,3,202,41025,3,13,7665,454
3369,1,3,65,15711,3,13,7665,454
3350,1,3,67,22853,3,13,7665,454
3302,1,3,58,14479,3,13,7665,454
3414,1,3,106,25279,3,13,7665,454
3331,1,3,111,27907,3,13,7665,454
3373,1,3,118,28723,3,13,7665,454
3335,1,3,168,37569,3,13,7665,454
3380,1,3,219,50417,3,13,7665,454
3393,1,3,108,26969,3,13,7665,454
3336,1,3,64,15464,3,13,7665,454
3360,1,3,204,48499,3,13,7665,454
3392,1,3,112,30005,3,13,7665,454
3316,1,3,72,17478,3,13,7665,454
3364,1,3,78,19248,3,13,7665,454
3397,1,3,126,28175,3,13,7665,454
3357,1,3,71,17603,3,13,7665,454
3402,1,3,154,32914,3,13,7665,454
4112,2,5,14,28869,6,13,7665,454
4121,2,5,14,26629,6,13,7665,454
4118,2,5,14,37689,6,13,7665,454
4224,2,5,14,60139,6,13,7665,454
4220,2,5,14,23950,6,13,7665,454
4412,2,5,14,44959,6,13,7665,454
4415,2,5,14,35752,6,13,7665,454
4420,2,5,14,29929,6,13,7665,454
4408,2,5,100,25827,6,13,7665,454
710,1,3,111,24163,3,13,7665,454
748,1,3,130,32888,3,13,7665,454
719,1,3,118,24714,3,13,7665,454
700,1,3,211,43614,3,13,7665,454
713,1,3,69,17167,3,13,7665,454
816,1,3,85,20316,3,13,7665,454
705,1,3,71,20159,3,13,7665,454
721,1,3,100,23340,3,13,7665,454
776,1,3,55,13799,3,13,7665,454
813,1,3,139,28707,3,13,7665,454
796,1,3,177,40183,3,13,7665,454
800,1,3,97,27052,3,13,7665,454
774,1,3,135,29297,3,13,7665,454
790,1,3,253,61270,3,13,7665,454
777,1,3,241,41423,3,13,7665,454
706,1,3,92,23839,3,13,7665,454
754,1,3,85,20410,3,13,7665,454
733,1,3,178,40843,3,13,7665,454
699,1,3,21,18766,3,13,7665,454
726,1,3,123,26606,3,13,7665,454
709,1,3,92,24052,3,13,7665,454
712,1,3,218,46888,3,13,7665,454
2918,2,5,14,28247,6,13,7665,454
2934,2,5,14,62944,6,13,7665,454
2927,2,5,14,13879,6,13,7665,454
2922,2,5,14,51799,6,13,7665,454
2925,2,5,14,14847,6,13,7665,454
2919,2,5,14,36355,6,13,7665,454
3054,2,5,14,13971,6,13,7665,454
3061,2,5,14,23973,6,13,7665,454
3051,2,5,14,63266,6,13,7665,454
3060,2,5,14,41429,6,13,7665,454
3053,2,5,14,22754,6,13,7665,454
3373,2,5,14,28709,6,13,7665,454
3364,2,5,14,19233,6,13,7665,454
3376,2,5,14,24734,6,13,7665,454
3369,2,5,14,15696,6,13,7665,454
3367,2,5,14,39738,6,13,7665,454
4023,2,5,100,46137,6,13,7665,454
4014,2,5,14,9018,6,13,7665,454
4022,2,5,14,29568,6,13,7665,454
4011,2,5,14,42630,6,13,7665,454
37,2,5,14,25260,6,13,7665,454
42,2,5,14,14539,6,13,7665,454
38,2,5,14,28856,6,13,7665,454
44,2,5,14,68187,6,13,7665,454
34,2,5,14,39646,6,13,7665,454
58,2,5,14,19543,6,13,7665,454
14,2,5,14,48190,6,13,7665,454
1,2,5,14,31041,6,13,7665,454
8,2,5,14,23567,6,13,7665,454
14,2,5,9800,38390,7,13,7665,454
31,2,5,14,40270,6,13,7665,454
32,2,5,30,47632,6,13,7665,454
33,2,5,14,20682,6,13,7665,454
26,2,5,14,25967,6,13,7665,454
25,2,5,14,29301,6,13,7665,454
22,2,5,14,39574,6,13,7665,454
2879,2,5,14,31110,6,13,7665,454
2861,2,5,14,23693,6,13,7665,454
2864,2,5,630,12795,7,13,7665,454
2864,2,5,14,12781,6,13,7665,454
2881,2,5,14,23553,6,13,7665,454
1549,2,5,14,20982,6,13,7665,454
1547,2,5,14,14087,6,13,7665,454
1556,2,5,14,23176,6,13,7665,454
1717,2,5,30,30807,6,13,7665,454
1719,2,5,14,18657,6,13,7665,454
1714,2,5,14,77855,6,13,7665,454
1985,1,2,15839,60117,7,13,7665,454
1991,2,5,14,26645,6,13,7665,454
1981,2,5,14,45311,6,13,7665,454
1990,2,5,30,32569,6,13,7665,454
2855,2,5,14,22713,6,13,7665,454
2860,2,5,14,39258,6,13,7665,454
2854,2,5,14,31417,6,13,7665,454
2845,2,5,14,38796,6,13,7665,454
1439,2,5,630,14703,7,13,7665,454
1441,2,5,14,38527,6,13,7665,454
1439,2,5,14,15333,6,13,7665,454
1436,2,5,14,30373,6,13,7665,454
1438,2,5,14,45248,6,13,7665,454
1450,2,5,100,68888,6,13,7665,454
1486,2,5,14,27305,6,13,7665,454
1466,2,5,14,20064,6,13,7665,454
1468,2,5,14,50213,6,13,7665,454
3511,2,5,14,29542,6,13,7665,454
3501,2,5,720,41754,7,13,7665,454
3502,2,5,14,53312,6,13,7665,454
3513,2,5,14,35333,6,13,7665,454
3505,2,5,14,28259,6,13,7665,454
3507,2,5,14,28015,6,13,7665,454
3501,2,5,14,42474,6,13,7665,454
3515,2,5,14,26998,6,13,7665,454
3712,2,5,14,60022,6,13,7665,454
3696,2,5,14,15379,6,13,7665,454
4076,2,5,14,34147,6,13,7665,454
4071,2,5,14,25598,6,13,7665,454
4079,2,5,14,24999,6,13,7665,454
150,1,3,117,29363,3,13,7665,454
220,1,3,88,22508,3,13,7665,454
175,1,3,366,62742,3,13,7665,454
177,1,3,130,32339,3,13,7665,454
230,1,3,102,23750,3,13,7665,454
209,1,3,178,46658,3,13,7665,454
199,1,3,280,53811,3,13,7665,454
163,1,3,164,40552,3,13,7665,454
141,1,3,102,25343,3,13,7665,454
143,1,3,128,28842,3,13,7665,454
176,1,3,71,17861,3,13,7665,454
181,1,3,103,24601,3,13,7665,454
133,1,3,97,24352,3,13,7665,454
138,1,3,61,14817,3,13,7665,454
152,1,3,96,22990,3,13,7665,454
225,1,3,168,47987,3,13,7665,454
158,1,3,55,13537,3,13,7665,454
186,1,3,175,38055,3,13,7665,454
221,1,3,69,16686,3,13,7665,454
229,1,3,191,61330,3,13,7665,454
153,1,3,108,26072,3,13,7665,454
187,1,3,23,21618,3,13,7665,454
162,1,3,193,40218,3,13,7665,454
137,1,3,122,30395,3,13,7665,454
215,1,3,218,43128,3,13,7665,454
224,1,3,58,14450,3,13,7665,454
185,1,3,140,35848,3,13,7665,454
194,1,3,89,17799,3,13,7665,454
172,1,3,138,35427,3,13,7665,454
155,1,3,121,27274,3,13,7665,454
212,1,3,93,21713,3,13,7665,454
207,1,3,73,17069,3,13,7665,454
816,2,5,14,20301,6,13,7665,454
813,2,5,14,28693,6,13,7665,454
819,2,5,14,23775,6,13,7665,454
889,2,5,14,31721,6,13,7665,454
901,2,5,14,16558,6,13,7665,454
888,2,5,1700,29632,7,13,7665,454
902,2,5,14,46028,6,13,7665,454
900,2,5,14,24964,6,13,7665,454
888,2,5,14,29618,6,13,7665,454
1006,2,5,14,23004,6,13,7665,454
1004,2,5,14,28918,6,13,7665,454
1003,2,5,14,34438,6,13,7665,454
992,2,5,30,76763,6,13,7665,454
1002,2,5,100,22408,6,13,7665,454
1000,2,5,14,18871,6,13,7665,454
1418,2,5,14,68378,6,13,7665,454
1430,2,5,14,51887,6,13,7665,454
1420,2,5,14,25271,6,13,7665,454
1428,2,5,14,34006,6,13,7665,454
1418,2,5,22800,45578,7,13,7665,454
1416,2,5,14,25015,6,13,7665,454
1430,2,5,14600,37287,7,13,7665,454
733,2,5,14,40829,6,13,7665,454
735,2,5,14,74407,6,13,7665,454
734,2,5,14,18305,6,13,7665,454
726,2,5,14,26591,6,13,7665,454
754,2,5,14,20396,6,13,7665,454
751,2,5,14,8846,6,13,7665,454
3402,2,5,14,32899,6,13,7665,454
3416,2,5,14,40603,6,13,7665,454
3415,2,5,14,28036,6,13,7665,454
3414,2,5,14,25265,6,13,7665,454
3408,2,5,14,32827,6,13,7665,454
3785,2,5,14400,36916,7,13,7665,454
3774,2,5,14,36930,6,13,7665,454
3779,2,5,14,22714,6,13,7665,454
3784,2,5,14,14107,6,13,7665,454
3785,2,5,14,51316,6,13,7665,454
3782,2,5,14,27082,6,13,7665,454
3993,2,5,14,57281,6,13,7665,454
3991,2,5,14,41337,6,13,7665,454
4334,2,5,14,21803,6,13,7665,454
4341,2,5,14,58190,6,13,7665,454
4339,2,5,14,26665,6,13,7665,454
4344,2,5,30,36004,6,13,7665,454
4338,2,5,14,95693,6,13,7665,454
4338,2,5,34800,60893,7,13,7665,454
2243,1,3,11,16731,3,13,7665,454
2260,1,3,96,21100,3,13,7665,454
2186,1,3,168,41677,3,13,7665,454
2168,1,3,196,49728,3,13,7665,454
2212,1,3,66,15860,3,13,7665,454
2177,1,3,124,30451,3,13,7665,454
2203,1,3,285,74677,3,13,7665,454
2224,1,3,59,14724,3,13,7665,454
2218,1,3,98,22958,3,13,7665,454
2196,1,3,103,25366,3,13,7665,454
2201,1,3,271,62514,3,13,7665,454
2209,1,3,108,24509,3,13,7665,454
2269,1,3,66,15930,3,13,7665,454
2277,1,3,89,21397,3,13,7665,454
2239,1,3,102,24789,3,13,7665,454
2208,1,3,175,59772,3,13,7665,454
2227,1,3,194,41964,3,13,7665,454
2259,1,3,128,50970,3,13,7665,454
2190,1,3,204,40547,3,13,7665,454
2274,1,3,122,30068,3,13,7665,454
2182,1,3,253,45097,3,13,7665,454
1057,2,5,14,30216,6,13,7665,454
1065,2,5,14,17096,6,13,7665,454
1064,2,5,30,46925,6,13,7665,454
1175,2,5,1500,24579,7,13,7665,454
1173,2,5,14,29241,6,13,7665,454
1178,2,5,14,23387,6,13,7665,454
1175,2,5,14,26079,6,13,7665,454
1186,2,5,14,93945,6,13,7665,454
1304,2,5,14,45265,6,13,7665,454
1298,2,5,14,25693,6,13,7665,454
1310,2,5,14,42477,6,13,7665,454
1305,2,5,14,17566,6,13,7665,454
2337,2,5,30,60643,6,13,7665,454
2332,2,5,14,17470,6,13,7665,454
939,2,5,14,26419,6,13,7665,454
936,2,5,14,25861,6,13,7665,454
